,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
27734,1,2023-11-06,@,Nebraska,L,52,84,22,68,.324,3,16,.188,5,9,.556,10,35,2,4,2,11,21,,27,56,.482,11,30,.367,19,29,.655,7,40,19,5,7,9,12,2024,lindenwood
27735,2,2023-11-09,@,Iowa State,L,47,102,13,46,.283,7,24,.292,14,20,.700,3,23,7,5,1,21,19,,39,66,.591,7,20,.350,17,21,.810,9,37,25,19,5,8,19,2024,lindenwood
27736,3,2023-11-13,,Hannibal-LaGrange,W,83,52,36,62,.581,3,16,.188,8,13,.615,10,29,18,13,2,8,11,,18,43,.419,9,22,.409,7,10,.700,4,20,14,5,0,19,17,2024,lindenwood
27737,4,2023-11-16,@,Air Force,L,58,76,16,50,.320,6,20,.300,20,23,.870,8,29,8,3,3,16,29,,20,44,.455,8,17,.471,28,39,.718,5,32,14,11,7,12,22,2024,lindenwood
27738,5,2023-11-17,N,Omaha,W,72,70,26,55,.473,4,14,.286,16,21,.762,7,30,9,9,5,12,19,,24,56,.429,5,23,.217,17,23,.739,8,31,8,8,2,11,15,2024,lindenwood
27739,6,2023-11-19,N,William & Mary,W,71,60,24,55,.436,10,21,.476,13,19,.684,5,34,10,5,4,10,21,,20,54,.370,6,25,.240,14,21,.667,6,31,9,4,1,12,21,2024,lindenwood
27740,7,2023-11-27,,Utah Tech,L,66,73,24,69,.348,5,19,.263,13,23,.565,14,38,10,4,4,10,21,,24,51,.471,7,19,.368,18,28,.643,6,35,13,6,2,12,19,2024,lindenwood
27741,8,2023-12-02,@,Idaho State,L,70,76,25,53,.472,3,12,.250,17,25,.680,6,31,4,3,0,10,23,,25,53,.472,5,19,.263,21,30,.700,7,31,11,4,2,8,20,2024,lindenwood
27742,9,2023-12-09,,Kansas City,L,67,72,20,51,.392,5,16,.313,22,29,.759,9,26,8,8,2,12,22,,21,49,.429,14,28,.500,16,25,.640,10,34,15,3,3,14,24,2024,lindenwood
27743,10,2023-12-12,,Avila,W,81,64,27,59,.458,4,18,.222,23,27,.852,12,37,11,7,2,7,8,,25,62,.403,8,20,.400,6,8,.750,7,24,13,5,3,10,17,2024,lindenwood
