,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
32649,1,2023-11-06,@,George Washington,L,44,89,15,70,.214,5,33,.152,9,12,.750,9,34,10,4,1,14,12,,33,65,.508,15,36,.417,8,14,.571,7,46,17,9,5,13,10,2024,stonehill
32650,2,2023-11-09,,Army,W,57,44,21,42,.500,8,18,.444,7,13,.538,1,31,8,7,3,16,17,,18,69,.261,5,31,.161,3,7,.429,17,38,11,8,1,13,16,2024,stonehill
32651,3,2023-11-11,@,UConn,L,67,107,25,59,.424,9,25,.360,8,11,.727,8,23,11,8,1,19,16,,38,71,.535,10,31,.323,21,23,.913,17,41,24,12,7,12,12,2024,stonehill
32652,4,2023-11-14,@,St. Joseph's,L,56,100,17,62,.274,7,31,.226,15,20,.750,5,20,8,7,2,15,13,,39,66,.591,15,36,.417,7,9,.778,7,43,26,6,9,14,17,2024,stonehill
32653,5,2023-11-17,@,Kentucky,L,67,101,24,64,.375,11,39,.282,8,12,.667,7,23,14,9,3,13,8,,39,61,.639,17,32,.531,6,8,.750,4,35,26,8,6,14,8,2024,stonehill
32654,6,2023-11-20,@,East Texas A&M,L,86,97,30,50,.600,7,17,.412,19,24,.792,3,25,10,5,1,19,22,,31,59,.525,17,36,.472,18,26,.692,4,17,20,9,4,9,18,2024,stonehill
32655,7,2023-11-26,@,Quinnipiac,L,69,80,27,60,.450,12,25,.480,3,8,.375,5,22,17,8,1,13,12,,27,55,.491,14,27,.519,12,13,.923,9,31,23,7,9,13,14,2024,stonehill
32656,8,2023-11-29,,UMass-Lowell,L,74,80,29,61,.475,8,26,.308,8,8,1.000,4,24,12,6,5,6,15,,27,64,.422,8,23,.348,18,18,1.000,14,41,13,4,3,9,12,2024,stonehill
32657,9,2023-12-02,,Binghamton,L,64,79,23,62,.371,8,23,.348,10,12,.833,6,28,8,6,5,7,21,,28,61,.459,6,16,.375,17,22,.773,10,40,13,5,7,12,15,2024,stonehill
32658,10,2023-12-06,@,Stony Brook,L,63,81,23,61,.377,10,29,.345,7,11,.636,9,27,13,5,0,7,15,,26,56,.464,13,30,.433,16,18,.889,11,42,16,3,6,10,11,2024,stonehill
