,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
27655,23,2024-02-03,@,Sacred Heart,L,81,87,30,70,.429,6,21,.286,15,20,.750,9,31,16,3,2,7,20,,29,56,.518,10,26,.385,19,28,.679,6,33,17,4,5,8,19,2024,le-moyne
27656,24,2024-02-08,@,Stonehill,W,88,57,31,57,.544,18,33,.545,8,11,.727,6,34,24,8,1,9,15,,20,57,.351,6,28,.214,11,13,.846,9,29,10,4,2,12,13,2024,le-moyne
27657,25,2024-02-10,@,Merrimack,L,50,66,19,50,.380,6,17,.353,6,7,.857,7,32,11,7,6,20,16,,24,60,.400,6,23,.261,12,17,.706,10,30,13,16,6,11,10,2024,le-moyne
27658,26,2024-02-15,,Central Connecticut,W (1 OT),69,64,22,56,.393,8,28,.286,17,21,.810,3,35,13,3,3,6,13,,20,68,.294,11,37,.297,13,18,.722,15,44,14,4,3,6,12,2024,le-moyne
27659,27,2024-02-17,,Stonehill,W,75,67,26,67,.388,10,36,.278,13,21,.619,8,34,17,12,2,6,13,,26,57,.456,11,33,.333,4,7,.571,4,34,11,1,1,18,18,2024,le-moyne
27660,28,2024-02-22,@,LIU,L,64,76,23,57,.404,6,27,.222,12,19,.632,7,33,13,6,4,12,15,,31,68,.456,6,18,.333,8,15,.533,11,38,21,7,1,8,17,2024,le-moyne
27661,29,2024-02-24,,FDU,L,58,68,21,59,.356,5,33,.152,11,17,.647,11,40,8,5,2,11,21,,21,58,.362,9,23,.391,17,22,.773,8,38,13,6,1,11,21,2024,le-moyne
27662,30,2024-02-29,,Wagner,W,70,56,26,59,.441,9,28,.321,9,12,.750,5,38,16,5,4,7,15,,19,63,.302,5,27,.185,13,17,.765,10,39,6,6,3,8,12,2024,le-moyne
27663,31,2024-03-02,@,Saint Francis (PA),W,74,58,24,45,.533,12,23,.522,14,17,.824,1,25,20,9,5,15,15,,21,54,.389,7,18,.389,9,18,.500,10,33,10,8,1,13,16,2024,le-moyne
27664,32,2024-03-06,,FDU,W,82,61,27,61,.443,13,35,.371,15,18,.833,7,38,18,9,4,10,14,,20,61,.328,5,18,.278,16,20,.800,7,32,11,6,2,13,17,2024,le-moyne
27665,33,2024-03-09,@,Merrimack,L,51,61,17,49,.347,6,20,.300,11,12,.917,7,30,10,7,0,13,16,,21,49,.429,7,25,.280,12,13,.923,4,25,12,9,5,11,16,2024,le-moyne
