,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
41934,1,2024-11-04,@,Washington State,L,92,100,33,68,.485,12,27,.444,14,21,.667,13,26,16,9,4,15,24,,30,57,.526,15,32,.469,25,32,.781,9,34,15,6,4,20,25,2025,portland-state
41935,2,2024-11-07,,Evergreen State,W,131,84,52,76,.684,15,29,.517,12,18,.667,8,39,35,12,6,13,26,,23,56,.411,11,19,.579,27,33,.818,5,24,11,9,1,21,14,2025,portland-state
41936,3,2024-11-12,@,San Diego,W,85,76,31,60,.517,8,17,.471,15,25,.600,7,35,12,10,5,23,29,,25,60,.417,2,13,.154,24,34,.706,8,30,12,10,7,20,22,2025,portland-state
41937,4,2024-11-22,@,Milwaukee,L,74,91,27,63,.429,5,17,.294,15,22,.682,11,26,12,9,5,8,14,,37,67,.552,7,18,.389,10,13,.769,15,41,19,6,6,15,21,2025,portland-state
41938,5,2024-11-23,N,St. Thomas,L,65,91,19,59,.322,4,25,.160,23,29,.793,14,35,10,7,6,13,11,,36,66,.545,12,26,.462,7,8,.875,7,32,17,8,3,10,25,2025,portland-state
41939,6,2024-11-24,N,Wofford,W,79,74,30,63,.476,8,26,.308,11,16,.688,10,30,13,7,5,10,18,,22,50,.440,13,26,.500,17,21,.810,8,25,17,8,4,15,18,2025,portland-state
41940,7,2024-11-30,,Utah Tech,W,71,68,25,59,.424,5,18,.278,16,26,.615,13,36,10,7,8,11,15,,29,61,.475,7,18,.389,3,11,.273,9,32,18,8,2,10,21,2025,portland-state
41941,8,2024-12-04,@,Seattle,L,74,91,30,64,.469,7,23,.304,7,14,.500,12,27,15,5,4,10,19,,29,55,.527,11,20,.550,22,24,.917,8,27,15,3,2,9,17,2025,portland-state
41942,9,2024-12-07,,Denver,L,67,68,24,54,.444,5,20,.250,14,26,.538,10,34,18,4,7,8,12,,24,58,.414,9,23,.391,11,14,.786,8,26,15,5,2,5,19,2025,portland-state
41943,10,2024-12-14,,Northwest Indian College,W,110,48,49,81,.605,5,15,.333,7,17,.412,16,54,30,13,8,10,8,,21,69,.304,3,20,.150,3,3,1.000,7,25,12,5,0,19,14,2025,portland-state
41944,11,2024-12-18,@,Pacific,W,81,75,30,64,.469,5,13,.385,16,24,.667,9,37,17,8,9,10,25,,19,55,.345,6,25,.240,31,36,.861,7,31,13,4,4,11,25,2025,portland-state
41945,12,2024-12-21,@,Cal State Bakersfield,W,59,58,21,39,.538,2,9,.222,15,22,.682,7,27,8,8,4,24,19,,20,53,.377,4,19,.211,14,17,.824,10,24,8,12,1,20,22,2025,portland-state
41946,13,2024-12-31,,Walla Walla,W,96,39,42,80,.525,9,33,.273,3,5,.600,18,49,29,26,6,16,9,,16,57,.281,4,16,.250,3,4,.750,4,24,14,10,3,31,8,2025,portland-state
41947,14,2025-01-04,@,Sacramento State,L,53,56,21,51,.412,6,22,.273,5,13,.385,5,32,12,6,3,12,18,,19,51,.373,5,24,.208,13,22,.591,10,35,13,6,5,9,16,2025,portland-state
41948,15,2025-01-09,,Eastern Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,portland-state
41949,16,2025-01-11,,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,portland-state
41950,17,2025-01-16,@,Northern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,portland-state
41951,18,2025-01-18,@,Northern Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,portland-state
41952,19,2025-01-23,,Weber State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,portland-state
41953,20,2025-01-25,,Idaho State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,portland-state
