,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
39635,1,2024-11-04,,New Hampshire,W,103,74,42,79,.532,12,35,.343,7,11,.636,11,41,25,13,8,8,19,,28,74,.378,11,33,.333,7,17,.412,14,36,17,2,2,15,15,2025,massachusetts
39636,2,2024-11-08,@,West Virginia,L,69,75,25,60,.417,6,21,.286,13,20,.650,12,34,11,8,5,15,18,,21,57,.368,8,23,.348,25,29,.862,12,36,12,12,4,14,19,2025,massachusetts
39637,3,2024-11-13,N,Louisiana Tech,L,66,76,26,67,.388,3,13,.231,11,21,.524,13,36,14,5,5,11,14,,28,58,.483,10,27,.370,10,12,.833,6,33,20,5,6,11,19,2025,massachusetts
39638,4,2024-11-16,,Hofstra,L (1 OT),71,75,25,67,.373,11,29,.379,10,20,.500,12,36,16,6,9,9,21,,25,60,.417,9,25,.360,16,20,.800,5,38,12,4,3,13,20,2025,massachusetts
39639,5,2024-11-23,N,Temple,L,80,87,22,56,.393,5,23,.217,31,42,.738,12,30,10,7,4,10,26,,28,59,.475,5,17,.294,26,38,.684,11,35,5,5,6,10,24,2025,massachusetts
39640,6,2024-11-24,N,Florida State,L,59,92,18,58,.310,3,24,.125,20,29,.690,10,31,8,6,1,16,20,,33,58,.569,9,18,.500,17,28,.607,8,28,25,7,4,10,24,2025,massachusetts
39641,7,2024-11-27,@,Harvard,W,62,54,27,67,.403,1,16,.063,7,11,.636,18,47,10,6,6,13,8,,23,61,.377,6,20,.300,2,3,.667,7,25,13,9,5,11,15,2025,massachusetts
39642,8,2024-12-01,,NJIT,W,80,68,30,60,.500,3,17,.176,17,28,.607,11,32,16,6,6,8,20,,20,58,.345,6,22,.273,22,28,.786,14,33,11,4,1,10,23,2025,massachusetts
39643,9,2024-12-04,,Central Connecticut,L,69,73,24,60,.400,8,25,.320,13,17,.765,8,31,13,5,2,11,14,,28,60,.467,9,26,.346,8,11,.727,9,31,19,5,2,12,19,2025,massachusetts
39644,10,2024-12-07,,UMass-Lowell,L,83,96,30,63,.476,2,14,.143,21,33,.636,10,25,11,13,2,12,29,,29,50,.580,8,21,.381,30,34,.882,3,23,19,7,1,20,24,2025,massachusetts
