,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
41446,1,2024-11-04,,Defiance,W,75,52,29,67,.433,9,32,.281,8,12,.667,20,49,15,8,3,13,11,,20,59,.339,8,31,.258,4,6,.667,7,24,11,3,4,13,16,2025,oakland
41447,2,2024-11-06,@,Boise State,L,43,87,18,66,.273,3,26,.115,4,9,.444,9,26,2,4,5,9,13,,33,62,.532,9,20,.450,12,14,.857,11,44,23,4,5,7,9,2025,oakland
41448,3,2024-11-13,@,Illinois,L,54,66,20,53,.377,4,25,.160,10,11,.909,6,24,9,10,1,15,16,,23,55,.418,7,25,.280,13,17,.765,10,32,11,9,2,16,11,2025,oakland
41449,4,2024-11-16,@,Kansas,L,57,78,24,55,.436,6,22,.273,3,12,.250,9,29,12,6,0,11,10,,32,56,.571,8,20,.400,6,11,.545,6,30,24,6,5,8,11,2025,oakland
41450,5,2024-11-21,,Eastern Michigan,L,64,68,23,47,.489,3,18,.167,15,22,.682,4,32,12,4,3,11,18,,23,60,.383,9,24,.375,13,16,.813,10,31,17,1,0,6,22,2025,oakland
41451,6,2024-11-30,@,Toledo,W,85,52,34,62,.548,11,22,.500,6,10,.600,8,37,12,6,2,5,15,,21,55,.382,3,16,.188,7,17,.412,6,27,12,2,1,8,13,2025,oakland
41452,7,2024-12-05,,Wright State,W,66,64,23,54,.426,9,25,.360,11,19,.579,9,32,15,9,3,5,12,,22,51,.431,16,31,.516,4,5,.800,2,22,17,2,2,11,17,2025,oakland
41453,8,2024-12-07,@,Youngstown State,L,50,66,18,52,.346,2,16,.125,12,17,.706,8,27,5,4,1,11,12,,23,52,.442,8,27,.296,12,14,.857,9,31,14,6,5,9,17,2025,oakland
41454,9,2024-12-17,N,Michigan State,L,58,77,19,63,.302,11,31,.355,9,17,.529,15,29,12,6,5,8,17,,26,60,.433,6,17,.353,19,23,.826,15,44,14,3,11,12,14,2025,oakland
41455,10,2024-12-19,@,Cleveland State,L,75,92,28,59,.475,13,31,.419,6,12,.500,12,30,19,2,5,14,18,,34,69,.493,11,23,.478,13,16,.813,12,30,21,7,2,3,15,2025,oakland
