,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
39668,1,2024-11-04,,Rivier,W,115,59,40,67,.597,10,19,.526,25,31,.806,15,55,23,5,7,13,4,,25,73,.342,8,33,.242,1,2,.500,2,15,10,5,0,10,22,2025,massachusetts-lowell
39669,2,2024-11-08,,St. Peter's,W,81,74,24,54,.444,6,16,.375,27,32,.844,6,23,13,7,2,8,18,,25,58,.431,9,26,.346,15,20,.750,13,35,13,5,5,14,28,2025,massachusetts-lowell
39670,3,2024-11-15,@,Gonzaga,L,54,113,18,50,.360,3,16,.188,15,20,.750,2,27,6,4,2,24,19,,41,76,.539,10,22,.455,21,27,.778,11,40,21,16,7,9,20,2025,massachusetts-lowell
39671,4,2024-11-17,@,Washington,L,69,74,25,56,.446,2,16,.125,17,26,.654,8,31,6,4,8,12,20,,27,73,.370,3,16,.188,17,26,.654,23,49,11,7,7,11,21,2025,massachusetts-lowell
39672,5,2024-11-20,,Fisher College,W,121,66,39,66,.591,12,26,.462,31,40,.775,12,57,24,8,3,15,10,,26,78,.333,7,34,.206,7,9,.778,5,24,10,10,3,11,23,2025,massachusetts-lowell
39673,6,2024-11-23,,Quinnipiac,W,80,70,29,57,.509,7,22,.318,15,19,.789,12,38,22,5,9,20,14,,27,78,.346,6,23,.261,10,12,.833,23,38,10,9,2,10,19,2025,massachusetts-lowell
39674,7,2024-11-25,,Merrimack,W,81,74,24,58,.414,8,18,.444,25,33,.758,13,44,14,7,5,14,12,,29,66,.439,7,21,.333,9,13,.692,8,31,11,8,1,8,23,2025,massachusetts-lowell
39675,8,2024-11-27,@,Saint Louis,L,90,93,36,61,.590,12,19,.632,6,8,.750,5,22,14,6,3,7,14,,34,56,.607,11,19,.579,14,18,.778,6,26,17,6,3,10,12,2025,massachusetts-lowell
39676,9,2024-12-01,@,Central Connecticut,L,67,69,25,56,.446,3,13,.231,14,20,.700,9,33,12,9,2,15,12,,26,53,.491,5,15,.333,12,17,.706,5,27,15,11,4,15,15,2025,massachusetts-lowell
39677,10,2024-12-07,@,UMass,W,96,83,29,50,.580,8,21,.381,30,34,.882,3,23,19,7,1,20,24,,30,63,.476,2,14,.143,21,33,.636,10,25,11,13,2,12,29,2025,massachusetts-lowell
39678,11,2024-12-11,,LIU,W,69,62,21,51,.412,6,20,.300,21,25,.840,9,37,16,1,10,16,14,,25,67,.373,4,15,.267,8,9,.889,10,29,9,8,3,10,22,2025,massachusetts-lowell
39679,12,2024-12-14,,Dartmouth,W,92,83,36,59,.610,6,18,.333,14,19,.737,4,29,23,11,1,7,12,,28,61,.459,17,36,.472,10,11,.909,8,29,16,4,1,13,18,2025,massachusetts-lowell
39680,13,2024-12-18,,Stonehill,W,78,67,29,54,.537,4,13,.308,16,20,.800,6,31,11,7,6,10,12,,27,58,.466,8,20,.400,5,9,.556,3,19,11,8,2,8,18,2025,massachusetts-lowell
39681,14,2024-12-21,,Boston University,W,83,71,34,58,.586,10,21,.476,5,6,.833,9,22,24,6,2,12,9,,27,54,.500,7,19,.368,10,12,.833,7,20,11,5,2,11,12,2025,massachusetts-lowell
39682,15,2024-12-30,,Emerson,W,101,39,33,58,.569,9,23,.391,26,35,.743,6,42,22,8,7,7,8,,17,60,.283,4,22,.182,1,6,.167,4,23,9,4,0,14,25,2025,massachusetts-lowell
