,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
39409,1,2024-11-04,@,Maryland,L,49,79,16,59,.271,5,27,.185,12,15,.800,6,31,8,3,2,11,15,,31,70,.443,5,23,.217,12,17,.706,16,51,13,7,9,9,17,2025,manhattan
39410,2,2024-11-12,,Mercy,W,88,71,30,60,.500,9,22,.409,19,23,.826,14,40,16,6,3,14,13,,24,59,.407,11,21,.524,12,16,.750,8,21,16,9,6,8,20,2025,manhattan
39411,3,2024-11-15,,Fordham,W,78,76,26,62,.419,6,19,.316,20,28,.714,14,40,17,7,4,14,15,,27,72,.375,11,34,.324,11,14,.786,11,36,13,11,2,10,22,2025,manhattan
39412,4,2024-11-17,@,FDU,L,82,85,31,64,.484,12,23,.522,8,13,.615,12,32,18,5,2,13,11,,32,64,.500,10,23,.435,11,16,.688,10,30,13,7,4,10,11,2025,manhattan
39413,5,2024-11-22,,Army,W,80,79,31,70,.443,8,24,.333,10,13,.769,10,33,18,11,0,6,12,,30,61,.492,10,19,.526,9,13,.692,9,34,24,3,5,13,12,2025,manhattan
39414,6,2024-11-26,@,Virginia,L,65,74,23,53,.434,11,26,.423,8,10,.800,10,29,11,2,1,14,17,,29,54,.537,6,14,.429,10,15,.667,7,24,15,12,2,8,13,2025,manhattan
39415,7,2024-11-29,,Le Moyne,L,77,81,23,63,.365,8,31,.258,23,28,.821,14,36,13,8,1,14,18,,32,53,.604,4,14,.286,13,21,.619,4,29,22,9,7,14,21,2025,manhattan
39416,8,2024-12-06,@,St. Peter's,W,70,67,25,62,.403,5,26,.192,15,21,.714,11,38,12,4,7,8,14,,23,67,.343,9,24,.375,12,20,.600,13,38,9,8,4,8,19,2025,manhattan
39417,9,2024-12-08,,Marist,L,75,82,28,61,.459,7,21,.333,12,17,.706,10,25,13,9,4,12,16,,32,60,.533,6,18,.333,12,12,1.000,10,33,16,6,2,13,14,2025,manhattan
39418,10,2024-12-18,@,Wagner,W,80,66,26,50,.520,13,30,.433,15,19,.789,5,30,19,5,2,12,11,,22,60,.367,10,29,.345,12,16,.750,9,27,14,6,0,7,17,2025,manhattan
39419,11,2024-12-21,@,Presbyterian,W (1 OT),86,81,26,63,.413,9,26,.346,25,32,.781,9,34,14,6,6,10,21,,25,63,.397,11,31,.355,20,29,.690,13,37,17,6,3,10,22,2025,manhattan
39420,12,2025-01-03,@,Siena,L (2 OT),95,103,33,70,.471,9,24,.375,20,29,.690,5,36,18,4,7,11,20,,35,83,.422,11,37,.297,22,26,.846,14,46,16,6,8,8,20,2025,manhattan
39421,13,2025-01-05,@,Rider,W,80,79,29,58,.500,10,23,.435,12,18,.667,8,27,12,7,0,10,14,,26,62,.419,8,24,.333,19,20,.950,13,35,15,4,3,9,15,2025,manhattan
