,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
40954,1,2024-11-04,,Cheyney,W,107,55,38,75,.507,14,38,.368,17,25,.680,15,54,24,9,0,10,20,,17,55,.309,7,25,.280,14,33,.424,6,30,8,6,4,16,23,2025,north-carolina-at
40955,2,2024-11-07,@,Wake Forest,L,64,80,22,67,.328,11,35,.314,9,12,.750,4,25,11,10,0,13,22,,27,62,.435,6,25,.240,20,22,.909,10,44,15,7,4,17,15,2025,north-carolina-at
40956,3,2024-11-12,@,George Washington,L,80,85,32,64,.500,8,20,.400,8,10,.800,5,27,10,8,4,14,14,,31,64,.484,7,25,.280,16,18,.889,10,36,11,11,4,13,14,2025,north-carolina-at
40957,4,2024-11-17,@,The Citadel,W,82,73,27,58,.466,4,11,.364,24,30,.800,4,25,6,11,5,2,16,,28,62,.452,8,26,.308,9,17,.529,14,41,14,1,0,16,24,2025,north-carolina-at
40958,5,2024-11-20,,Morgan State,W,86,83,29,59,.492,7,20,.350,21,35,.600,9,32,17,9,5,14,15,,35,73,.479,3,15,.200,10,12,.833,10,36,16,9,1,14,24,2025,north-carolina-at
40959,6,2024-11-25,@,Buffalo,L,81,82,28,70,.400,11,28,.393,14,18,.778,8,37,15,9,4,9,22,,26,64,.406,8,25,.320,22,28,.786,9,39,17,3,6,13,13,2025,north-carolina-at
40960,7,2024-11-29,@,East Carolina,L,69,93,26,67,.388,7,25,.280,10,13,.769,11,29,13,4,4,8,16,,33,63,.524,8,21,.381,19,22,.864,11,36,23,3,5,9,15,2025,north-carolina-at
40961,8,2024-12-03,@,Hampton,L,71,82,25,55,.455,7,19,.368,14,25,.560,6,37,11,3,4,15,19,,27,65,.415,5,22,.227,21,27,.778,11,36,11,8,2,5,18,2025,north-carolina-at
40962,9,2024-12-07,,UNC Greensboro,L,55,67,21,56,.375,3,23,.130,10,13,.769,8,29,7,6,7,10,11,,20,55,.364,12,30,.400,15,18,.833,8,34,11,7,4,11,17,2025,north-carolina-at
40963,10,2024-12-12,@,Virginia Tech,L,67,95,22,58,.379,5,18,.278,18,28,.643,8,28,10,7,3,13,10,,35,70,.500,14,36,.389,11,16,.688,12,44,24,7,5,15,24,2025,north-carolina-at
40964,11,2024-12-14,@,Liberty,L,74,83,27,67,.403,9,22,.409,11,12,.917,8,33,12,4,5,9,12,,33,66,.500,8,23,.348,9,15,.600,8,36,21,5,2,6,7,2025,north-carolina-at
