,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
45146,1,2024-11-04,@,Kentucky,L,62,103,24,68,.353,5,27,.185,9,12,.750,10,30,8,4,1,12,12,,39,65,.600,11,24,.458,14,19,.737,7,40,30,11,4,7,14,2025,wright-state
45147,2,2024-11-06,,Ohio Christian,W,89,60,33,57,.579,6,17,.353,17,22,.773,12,38,16,7,4,12,15,,22,59,.373,9,27,.333,7,11,.636,9,23,10,5,1,15,18,2025,wright-state
45148,3,2024-11-09,@,Miami (OH),W,81,68,31,56,.554,7,21,.333,12,18,.667,6,35,16,9,7,13,16,,27,64,.422,6,22,.273,8,13,.615,10,33,10,9,4,11,18,2025,wright-state
45149,4,2024-11-13,@,Toledo,L,77,86,33,69,.478,4,16,.250,7,11,.636,8,31,10,8,3,7,24,,32,57,.561,6,13,.462,16,23,.696,6,35,18,3,9,10,15,2025,wright-state
45150,5,2024-11-16,,Central State (OH),W,92,56,36,69,.522,10,28,.357,10,12,.833,13,36,24,8,6,9,14,,20,55,.364,5,14,.357,11,20,.550,13,31,8,7,2,15,11,2025,wright-state
45151,6,2024-11-21,N,Princeton,W,80,62,26,49,.531,12,23,.522,16,20,.800,5,36,18,5,3,13,15,,20,57,.351,8,27,.296,14,20,.700,6,24,12,9,2,7,17,2025,wright-state
45152,7,2024-11-22,N,Bradley,L,74,77,27,52,.519,9,19,.474,11,15,.733,6,25,13,10,1,7,16,,29,55,.527,9,21,.429,10,15,.667,9,29,17,5,2,10,13,2025,wright-state
45153,8,2024-11-24,N,South Florida,L,72,73,27,62,.435,8,24,.333,10,13,.769,7,31,15,5,2,9,16,,29,55,.527,5,15,.333,10,14,.714,1,29,15,7,4,10,13,2025,wright-state
45154,9,2024-11-30,,Air Force,W,70,57,27,52,.519,9,20,.450,7,12,.583,1,21,17,8,1,7,18,,21,53,.396,5,20,.250,10,15,.667,12,39,9,3,3,14,17,2025,wright-state
45155,10,2024-12-05,@,Oakland,L,64,66,22,51,.431,16,31,.516,4,5,.800,2,22,17,2,2,11,17,,23,54,.426,9,25,.360,11,19,.579,9,32,15,9,3,5,12,2025,wright-state
45156,11,2024-12-07,@,Detroit Mercy,W,80,72,28,49,.571,8,19,.421,16,19,.842,5,32,14,5,3,14,13,,28,67,.418,5,15,.333,11,16,.688,12,29,10,6,1,7,16,2025,wright-state
45157,12,2024-12-11,,Marshall,W,88,79,31,54,.574,8,18,.444,18,24,.750,3,32,12,4,5,14,18,,28,64,.438,9,25,.360,14,20,.700,5,29,10,7,1,10,24,2025,wright-state
45158,13,2024-12-18,,Youngstown State,L,70,80,26,55,.473,10,24,.417,8,15,.533,5,33,14,4,4,14,17,,28,63,.444,10,30,.333,14,21,.667,10,32,13,6,1,7,17,2025,wright-state
45159,14,2024-12-21,@,Eastern Michigan,L,82,86,31,60,.517,7,17,.412,13,16,.813,8,24,13,11,3,9,22,,29,58,.500,9,23,.391,19,26,.731,12,33,14,6,1,14,12,2025,wright-state
45160,15,2024-12-29,@,Cleveland State,L,64,78,26,58,.448,5,23,.217,7,12,.583,7,25,11,6,6,9,15,,28,57,.491,9,18,.500,13,19,.684,7,31,17,6,3,8,13,2025,wright-state
45161,16,2025-01-02,,Green Bay,W,74,51,29,60,.483,8,21,.381,8,12,.667,9,38,20,7,2,12,13,,19,54,.352,4,21,.190,9,13,.692,3,27,11,8,1,14,16,2025,wright-state
45162,17,2025-01-09,,Oakland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,wright-state
45163,18,2025-01-12,@,Robert Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,wright-state
45164,19,2025-01-15,,Purdue Fort Wayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,wright-state
45165,20,2025-01-18,@,Northern Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,wright-state
45166,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,wright-state
45167,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,wright-state
45168,21,2025-01-22,,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,wright-state
45169,22,2025-01-25,,Detroit Mercy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,wright-state
45170,23,2025-01-30,@,Youngstown State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,wright-state
45171,24,2025-02-02,,Robert Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,wright-state
45172,25,2025-02-05,@,Purdue Fort Wayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,wright-state
45173,26,2025-02-08,,IU Indianapolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,wright-state
45174,27,2025-02-14,@,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,wright-state
45175,28,2025-02-16,@,Green Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,wright-state
45176,29,2025-02-21,,Northern Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,wright-state
45177,30,2025-02-27,,Cleveland State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,wright-state
45178,31,2025-03-01,@,IU Indianapolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,wright-state
