,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
41967,1,2024-11-04,,,W,111,90,41,66,.621,9,22,.409,20,29,.690,10,33,20,10,1,10,22,,32,60,.533,9,24,.375,17,26,.654,9,29,8,4,1,18,22,2025,prairie-view
41968,2,2024-11-07,@,DePaul,L,59,92,22,69,.319,2,16,.125,13,20,.650,12,26,11,7,3,12,22,,29,61,.475,11,33,.333,23,27,.852,14,49,24,5,4,18,23,2025,prairie-view
41969,3,2024-11-12,@,Incarnate Word,L,81,84,22,55,.400,15,29,.517,22,27,.815,4,24,13,5,3,7,25,,27,59,.458,3,15,.200,27,38,.711,12,41,9,4,7,6,23,2025,prairie-view
41970,4,2024-11-18,@,SMU,L,69,110,23,71,.324,6,31,.194,17,23,.739,13,30,14,9,3,15,25,,37,74,.500,12,25,.480,24,31,.774,20,54,25,8,8,14,20,2025,prairie-view
41971,5,2024-11-20,@,Fresno State,L,83,94,30,72,.417,5,23,.217,18,26,.692,11,31,11,8,4,9,23,,35,72,.486,6,22,.273,18,25,.720,14,45,17,1,2,12,22,2025,prairie-view
41972,6,2024-11-23,@,Northern Colorado,L,98,114,40,77,.519,8,19,.421,10,11,.909,3,19,9,10,5,3,16,,44,70,.629,8,21,.381,18,20,.900,7,33,25,3,4,13,13,2025,prairie-view
41973,7,2024-11-30,@,Texas A&M-Corpus Christi,L,74,109,25,51,.490,3,12,.250,21,33,.636,11,24,9,8,1,16,18,,42,60,.700,10,17,.588,15,26,.577,12,33,17,9,4,15,25,2025,prairie-view
41974,8,2024-12-06,@,UAB,L,66,95,23,64,.359,5,17,.294,15,16,.938,9,27,9,7,3,12,19,,34,61,.557,10,23,.435,17,24,.708,12,42,24,6,5,14,16,2025,prairie-view
41975,9,2024-12-08,@,Mississippi State,L,84,91,31,55,.564,10,19,.526,12,20,.600,5,19,15,6,3,9,23,,30,54,.556,11,26,.423,20,31,.645,12,35,18,5,2,11,17,2025,prairie-view
41976,10,2024-12-14,@,Loyola Marymount,L,75,76,25,51,.490,3,13,.231,22,25,.880,2,19,16,9,0,9,24,,25,52,.481,8,22,.364,18,25,.720,11,33,19,4,6,18,23,2025,prairie-view
