,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
37548,1,2024-11-04,,Mercyhurst,W,76,59,24,53,.453,4,23,.174,24,34,.706,11,34,14,9,1,12,17,,21,56,.375,6,17,.353,11,13,.846,8,24,11,3,4,12,23,2025,george-washington
37549,2,2024-11-08,,Hampton,W,82,54,31,66,.470,7,27,.259,13,17,.765,10,40,13,10,4,12,12,,19,66,.288,4,19,.211,12,16,.750,13,36,4,7,2,15,16,2025,george-washington
37550,3,2024-11-12,,North Carolina A&T,W,85,80,31,64,.484,7,25,.280,16,18,.889,10,36,11,11,4,13,14,,32,64,.500,8,20,.400,8,10,.800,5,27,10,8,4,14,14,2025,george-washington
37551,4,2024-11-18,,NJIT,W,84,64,28,55,.509,6,21,.286,22,29,.759,7,28,15,10,0,7,14,,23,55,.418,9,25,.360,9,10,.900,10,30,15,3,5,16,20,2025,george-washington
37552,5,2024-11-22,N,Kansas State,L,71,83,20,55,.364,8,25,.320,23,33,.697,6,27,9,9,2,10,23,,29,56,.518,9,26,.346,16,27,.593,10,38,19,9,3,12,22,2025,george-washington
37553,6,2024-11-23,N,Louisiana,W,83,74,19,47,.404,10,24,.417,35,42,.833,9,35,11,8,1,18,21,,24,60,.400,6,21,.286,20,30,.667,8,28,12,12,2,11,27,2025,george-washington
37554,7,2024-11-25,N,Illinois State,W,72,64,19,50,.380,10,28,.357,24,30,.800,4,28,12,4,4,8,16,,21,48,.438,4,18,.222,18,21,.857,4,29,6,6,1,10,24,2025,george-washington
37555,8,2024-11-29,,VMI,W,77,64,30,53,.566,11,29,.379,6,13,.462,7,25,25,9,4,12,13,,26,59,.441,7,25,.280,5,8,.625,13,31,15,7,0,14,13,2025,george-washington
37556,9,2024-12-04,@,American,L (1 OT),71,81,28,66,.424,2,13,.154,13,27,.481,12,37,10,14,2,13,19,,25,62,.403,13,32,.406,18,24,.750,11,39,16,9,5,16,18,2025,george-washington
37557,10,2024-12-07,@,Old Dominion,W,78,70,23,49,.469,7,17,.412,23,37,.622,11,32,12,9,3,12,13,,26,64,.406,6,18,.333,12,17,.706,17,37,14,6,6,14,20,2025,george-washington
37558,11,2024-12-13,,Army,W,75,60,26,56,.464,13,33,.394,10,15,.667,7,31,19,10,4,7,7,,25,67,.373,5,30,.167,5,7,.714,14,38,15,6,2,12,12,2025,george-washington
37559,12,2024-12-18,,Lafayette,W,82,62,29,59,.492,8,28,.286,16,17,.941,15,41,15,10,6,15,11,,25,59,.424,6,22,.273,6,11,.545,9,22,13,9,3,13,15,2025,george-washington
37560,13,2024-12-22,,Virginia Wise,W,102,62,41,67,.612,10,23,.435,10,16,.625,9,38,23,12,2,11,14,,19,58,.328,8,30,.267,16,19,.842,9,25,8,6,2,19,12,2025,george-washington
