,Rk,Gtm,Date,Unnamed: 3,Opp,Type,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
44236,21.0,21.0,2025-01-28,@,Morehead State,REG (Conf),L,65,66,,25,60,0.417,9,21,0.429,16,39,0.41,0.492,6,9,0.667,8,20,28,15,6,3,9,16,25,52,0.481,5,14,0.357,20,38,0.526,0.529,11,18,0.611,7,23,30,14,6,3,8,13,2025,southern-indiana
44237,22.0,22.0,2025-02-01,,Tennessee Tech,REG (Conf),L,65,78,,25,67,0.373,8,21,0.381,17,46,0.37,0.433,7,12,0.583,8,25,33,8,7,3,8,19,27,64,0.422,9,25,0.36,18,39,0.462,0.492,15,20,0.75,14,32,46,12,6,2,10,11,2025,southern-indiana
44238,23.0,23.0,2025-02-06,,Little Rock,REG (Conf),L,56,74,,18,52,0.346,5,23,0.217,13,29,0.448,0.394,15,19,0.789,11,18,29,13,6,0,14,14,27,55,0.491,11,20,0.55,16,35,0.457,0.591,9,10,0.9,6,21,27,15,11,3,10,16,2025,southern-indiana
44239,24.0,24.0,2025-02-08,,Southeast Missouri State,REG (Conf),L,74,79,,27,56,0.482,8,22,0.364,19,34,0.559,0.554,12,15,0.8,6,19,25,11,5,5,8,17,30,56,0.536,5,14,0.357,25,42,0.595,0.58,14,22,0.636,8,23,31,8,6,2,9,15,2025,southern-indiana
44240,25.0,25.0,2025-02-13,@,Western Illinois,REG (Conf),L,62,87,,21,60,0.35,7,20,0.35,14,40,0.35,0.408,13,16,0.813,9,20,29,7,4,2,9,16,34,60,0.567,11,20,0.55,23,40,0.575,0.658,8,13,0.615,7,25,32,15,8,5,8,16,2025,southern-indiana
44241,26.0,26.0,2025-02-15,@,Lindenwood,REG (Conf),L,78,81,OT,30,71,0.423,7,26,0.269,23,45,0.511,0.472,11,16,0.688,9,25,34,10,8,3,12,18,31,64,0.484,4,18,0.222,27,46,0.587,0.516,15,22,0.682,10,26,36,13,5,3,16,15,2025,southern-indiana
44242,27.0,27.0,2025-02-20,,Eastern Illinois,REG (Conf),L,54,63,,20,50,0.4,5,16,0.313,15,34,0.441,0.45,9,15,0.6,4,25,29,9,8,4,18,15,24,66,0.364,6,20,0.3,18,46,0.391,0.409,9,13,0.692,13,25,38,10,12,2,14,16,2025,southern-indiana
44243,28.0,28.0,2025-02-22,,SIU Edwardsville,REG (Conf),W,82,68,,28,60,0.467,7,15,0.467,21,45,0.467,0.525,19,23,0.826,9,30,39,12,6,2,10,21,23,60,0.383,5,19,0.263,18,41,0.439,0.425,17,27,0.63,11,21,32,10,6,4,10,17,2025,southern-indiana
44244,29.0,29.0,2025-02-27,@,UT Martin,REG (Conf),L,63,79,,21,58,0.362,11,28,0.393,10,30,0.333,0.457,10,14,0.714,8,21,29,14,7,6,9,11,30,69,0.435,9,28,0.321,21,41,0.512,0.5,10,17,0.588,19,30,49,19,7,2,10,14,2025,southern-indiana
44245,30.0,30.0,2025-03-01,@,Tennessee State,REG (Conf),L,69,74,,26,64,0.406,8,21,0.381,18,43,0.419,0.469,9,10,0.9,9,23,32,12,2,0,8,23,25,53,0.472,7,20,0.35,18,33,0.545,0.538,17,24,0.708,7,25,32,10,7,3,10,15,2025,southern-indiana
44246,,,,,,,10-20,2144,2204,,766,1791,0.428,216,616,0.351,550,1175,0.468,0.488,396,542,0.731,255,707,962,343,201,86,330,516,784,1778,0.441,229,649,0.353,555,1129,0.492,0.505,407,604,0.674,300,722,1022,364,223,95,338,495,2025,southern-indiana
