,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
36379,1,2024-11-04,@,Wake Forest,L,49,64,17,60,.283,4,18,.222,11,15,.733,12,39,9,5,0,19,21,,22,56,.393,9,37,.243,11,23,.478,9,35,14,11,6,12,18,2025,coppin-state
36380,2,2024-11-06,@,High Point,L,51,93,20,64,.313,5,22,.227,6,13,.462,6,22,7,6,4,12,19,,31,55,.564,14,28,.500,17,25,.680,8,40,21,4,4,12,15,2025,coppin-state
36381,3,2024-11-09,,Rider,L,53,64,21,61,.344,5,23,.217,6,11,.545,7,27,12,7,2,10,20,,21,47,.447,2,14,.143,20,29,.690,6,40,10,6,4,14,12,2025,coppin-state
36382,4,2024-11-11,@,Virginia,L,45,62,14,50,.280,4,19,.211,13,16,.813,3,28,7,8,1,10,8,,21,52,.404,9,27,.333,11,12,.917,6,38,14,7,11,12,13,2025,coppin-state
36383,5,2024-11-14,@,UMBC,L,67,92,26,55,.473,3,12,.250,12,20,.600,9,26,5,8,0,19,22,,34,58,.586,10,19,.526,14,24,.583,12,33,18,12,3,14,18,2025,coppin-state
36384,6,2024-11-17,@,Miami (FL),L,63,93,23,56,.411,5,16,.313,12,21,.571,7,23,11,6,2,8,12,,36,64,.563,14,27,.519,7,9,.778,8,40,21,7,7,8,14,2025,coppin-state
36385,7,2024-11-20,@,George Mason,L,55,93,19,57,.333,4,17,.235,13,19,.684,11,27,10,6,0,15,23,,32,53,.604,9,21,.429,20,30,.667,11,33,16,10,7,10,17,2025,coppin-state
36386,8,2024-11-26,@,St. Joseph's,L,54,83,20,58,.345,4,15,.267,10,16,.625,9,27,10,3,1,12,13,,31,62,.500,11,36,.306,10,13,.769,11,38,19,8,12,11,15,2025,coppin-state
36387,9,2024-12-02,,Loyola (MD),L,57,68,18,48,.375,3,12,.250,18,25,.720,6,20,8,7,0,7,18,,24,52,.462,5,26,.192,15,20,.750,13,36,14,4,2,11,19,2025,coppin-state
36388,10,2024-12-04,@,Wagner,L,52,65,15,40,.375,5,16,.313,17,22,.773,7,23,8,6,1,12,19,,19,46,.413,7,19,.368,20,26,.769,12,32,10,8,3,10,20,2025,coppin-state
36389,11,2024-12-10,@,NC State,L,56,66,19,44,.432,2,9,.222,16,26,.615,7,33,7,6,0,13,17,,22,60,.367,6,18,.333,16,24,.667,16,37,8,3,2,9,21,2025,coppin-state
36390,12,2024-12-14,@,Penn State,L,51,99,22,62,.355,3,14,.214,4,6,.667,5,25,15,7,1,18,18,,38,67,.567,11,34,.324,12,16,.750,9,43,31,7,8,13,11,2025,coppin-state
36391,13,2024-12-21,,Navy,W,68,60,21,56,.375,6,24,.250,20,30,.667,10,33,9,12,0,11,16,,19,47,.404,8,27,.296,14,22,.636,5,31,11,7,4,19,21,2025,coppin-state
36392,14,2024-12-28,@,Georgetown,L,53,83,18,62,.290,7,19,.368,10,14,.714,12,22,9,13,3,8,17,,30,54,.556,8,18,.444,15,16,.938,13,43,21,4,8,19,13,2025,coppin-state
