,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
42261,1,2024-11-05,,Florida International,W,77,70,24,52,.462,6,24,.250,23,38,.605,8,34,16,3,5,15,18,,23,63,.365,6,18,.333,18,24,.750,9,38,12,11,4,11,31,2025,rice
42262,2,2024-11-09,N,Florida State,L,65,73,19,53,.358,8,25,.320,19,31,.613,11,34,10,6,2,17,27,,23,54,.426,5,19,.263,22,34,.647,9,32,10,9,7,13,25,2025,rice
42263,3,2024-11-12,,Louisiana-Monroe,W,66,50,21,56,.375,10,29,.345,14,21,.667,13,39,15,10,3,15,18,,17,52,.327,3,21,.143,13,21,.619,7,31,9,11,1,15,18,2025,rice
42264,4,2024-11-16,,Northwestern State,W (1 OT),77,75,21,51,.412,9,27,.333,26,38,.684,9,34,12,5,5,12,15,,27,63,.429,11,26,.423,10,19,.526,9,34,12,11,3,9,26,2025,rice
42265,5,2024-11-19,@,Louisiana,W,83,61,27,49,.551,7,18,.389,22,34,.647,11,44,17,3,7,10,13,,25,70,.357,8,25,.320,3,8,.375,11,26,11,9,3,5,24,2025,rice
42266,6,2024-11-22,@,Houston Christian,W,61,58,20,47,.426,5,12,.417,16,22,.727,13,41,6,3,2,16,15,,20,55,.364,4,24,.167,14,20,.700,5,24,7,8,0,4,20,2025,rice
42267,7,2024-11-29,N,Hofstra,L (1 OT),63,68,21,62,.339,8,21,.381,13,20,.650,8,40,9,5,1,11,20,,24,63,.381,5,27,.185,15,25,.600,10,42,7,6,5,10,18,2025,rice
42268,8,2024-11-30,N,Arkansas State,W,75,67,19,51,.373,5,15,.333,32,39,.821,9,32,8,4,3,12,20,,20,57,.351,3,26,.115,24,31,.774,10,30,5,4,1,14,28,2025,rice
42269,9,2024-12-01,N,Iona,W,70,66,21,46,.457,3,19,.158,25,29,.862,10,33,6,5,2,19,21,,22,62,.355,8,22,.364,14,20,.700,13,25,8,12,3,12,26,2025,rice
42270,10,2024-12-08,@,Texas State,L,66,75,22,55,.400,5,18,.278,17,25,.680,12,25,10,6,3,6,18,,25,54,.463,7,16,.438,18,20,.900,9,30,15,3,2,10,16,2025,rice
42271,11,2024-12-16,,Alcorn State,W,77,75,27,57,.474,13,33,.394,10,12,.833,9,31,19,7,4,16,15,,27,54,.500,10,21,.476,11,17,.647,8,29,13,7,1,18,20,2025,rice
42272,12,2024-12-19,,North Texas at Dallas,L,68,69,23,57,.404,5,20,.250,17,27,.630,12,37,10,2,2,10,17,,22,48,.458,5,12,.417,20,25,.800,1,23,12,8,1,8,19,2025,rice
42273,13,2024-12-22,,Prairie View,W,64,46,26,59,.441,4,16,.250,8,19,.421,18,48,12,8,5,13,20,,15,51,.294,4,20,.200,12,19,.632,6,27,8,10,2,11,21,2025,rice
42274,14,2025-01-01,@,Tulsa,W,70,64,27,58,.466,6,20,.300,10,20,.500,9,36,10,4,2,9,18,,21,59,.356,7,28,.250,15,17,.882,9,34,9,3,2,8,20,2025,rice
42275,15,2025-01-04,,Charlotte,W,68,55,24,53,.453,6,19,.316,14,16,.875,11,39,10,2,1,9,12,,20,53,.377,7,21,.333,8,11,.727,7,24,11,5,2,6,16,2025,rice
42276,16,2025-01-08,@,North Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
42277,17,2025-01-11,,Temple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
42278,18,2025-01-14,,UTSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
42279,19,2025-01-19,@,Florida Atlantic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
42280,20,2025-01-25,,Tulane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
42281,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,rice
42282,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,rice
42283,21,2025-01-28,@,South Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
42284,22,2025-02-02,,Memphis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
42285,23,2025-02-05,@,East Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
42286,24,2025-02-08,@,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
42287,25,2025-02-11,,North Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
42288,26,2025-02-15,@,Tulane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
42289,27,2025-02-19,,UAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
42290,28,2025-02-22,,Tulsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
42291,29,2025-02-26,@,Memphis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
42292,30,2025-03-02,@,UTSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
42293,31,2025-03-06,,Wichita State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,rice
