,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
34975,1,2024-11-04,,Union (TN),W,95,75,30,62,.484,11,23,.478,24,26,.923,9,33,14,10,0,9,19,,25,54,.463,11,27,.407,14,25,.560,8,29,17,4,4,16,16,2025,austin-peay
34976,2,2024-11-08,@,Butler,W,68,66,28,62,.452,4,17,.235,8,14,.571,10,28,8,9,3,7,18,,21,49,.429,7,25,.280,17,19,.895,7,32,12,5,4,14,14,2025,austin-peay
34977,3,2024-11-11,,Chattanooga,W,67,61,21,48,.438,6,15,.400,19,26,.731,7,33,9,7,3,10,15,,25,64,.391,5,29,.172,6,9,.667,11,33,14,6,1,10,19,2025,austin-peay
34978,4,2024-11-17,@,Tennessee,L,68,103,22,62,.355,10,33,.303,14,17,.824,4,17,10,6,2,13,25,,37,58,.638,5,14,.357,24,33,.727,11,40,22,10,10,10,17,2025,austin-peay
34979,5,2024-11-20,@,Morehead State,L,58,63,22,55,.400,5,16,.313,9,12,.750,7,29,11,7,3,8,19,,24,49,.490,2,13,.154,13,21,.619,7,32,10,3,4,9,12,2025,austin-peay
34980,6,2024-11-26,N,Georgia State,W,62,50,20,50,.400,10,21,.476,12,19,.632,6,27,9,7,2,11,19,,15,39,.385,5,13,.385,15,23,.652,4,29,8,7,2,17,15,2025,austin-peay
34981,7,2024-11-27,N,UT Arlington,L,58,68,23,61,.377,7,26,.269,5,8,.625,7,23,14,5,4,7,21,,18,44,.409,9,17,.529,23,27,.852,6,34,5,2,3,13,12,2025,austin-peay
34982,8,2024-11-30,@,ETSU,L,57,79,19,57,.333,7,26,.269,12,17,.706,7,26,10,5,1,10,19,,30,63,.476,8,21,.381,11,17,.647,13,43,20,5,3,9,12,2025,austin-peay
34983,9,2024-12-08,@,Samford,L,47,72,19,54,.352,2,17,.118,7,10,.700,8,30,8,8,2,16,13,,27,66,.409,11,31,.355,7,10,.700,15,38,18,11,6,12,11,2025,austin-peay
34984,10,2024-12-14,,Southern Illinois,L,60,65,19,48,.396,6,21,.286,16,24,.667,11,34,6,6,2,14,18,,24,56,.429,6,16,.375,11,17,.647,11,30,12,3,3,11,19,2025,austin-peay
