,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
34419,1,2024-11-04,,Howard Payne,W,107,74,42,73,.575,3,13,.231,20,33,.606,24,73,16,9,4,32,21,,24,80,.300,7,41,.171,19,25,.760,9,17,8,20,0,14,24,2025,abilene-christian
34420,2,2024-11-09,,Middle Tennessee,L,56,79,19,49,.388,2,14,.143,16,25,.640,9,29,9,8,5,19,15,,31,60,.517,6,17,.353,11,14,.786,7,30,13,14,4,13,21,2025,abilene-christian
34421,3,2024-11-12,,McMurry,W,101,55,41,74,.554,13,30,.433,6,8,.750,10,42,23,14,4,9,14,,16,55,.291,5,27,.185,18,23,.783,7,30,7,5,1,19,12,2025,abilene-christian
34422,4,2024-11-16,,Texas State,W,72,60,24,49,.490,8,13,.615,16,22,.727,9,32,14,11,4,19,32,,15,37,.405,3,8,.375,27,38,.711,3,21,6,8,3,15,20,2025,abilene-christian
34423,5,2024-11-20,@,Kennesaw State,L,78,84,27,59,.458,5,15,.333,19,30,.633,6,20,16,13,2,7,25,,22,41,.537,7,16,.438,33,41,.805,7,30,13,3,3,19,20,2025,abilene-christian
34424,6,2024-11-25,N,Southern Miss,W,82,74,24,47,.511,3,9,.333,31,40,.775,10,31,12,8,2,12,24,,23,49,.469,9,16,.563,19,32,.594,8,23,14,4,2,12,26,2025,abilene-christian
34425,7,2024-11-26,@,Montana State,L,59,85,24,58,.414,3,18,.167,8,12,.667,6,21,11,6,2,7,12,,29,50,.580,17,26,.654,10,13,.769,5,31,20,4,4,13,15,2025,abilene-christian
34426,8,2024-11-30,@,Omaha,W,71,55,26,54,.481,4,13,.308,15,19,.789,4,25,11,11,2,10,18,,16,44,.364,5,16,.313,18,24,.750,5,27,7,5,2,16,15,2025,abilene-christian
34427,9,2024-12-04,@,New Mexico State,W,78,70,23,45,.511,7,16,.438,25,35,.714,8,29,9,9,1,8,24,,22,50,.440,7,21,.333,19,29,.655,8,25,9,4,2,11,25,2025,abilene-christian
34428,10,2024-12-09,@,Baylor,L,57,88,19,55,.345,2,14,.143,17,23,.739,9,27,10,6,3,10,15,,35,59,.593,8,18,.444,10,16,.625,9,35,15,5,1,9,17,2025,abilene-christian
34429,11,2024-12-14,,Hardin-Simmons,W,93,62,34,67,.507,11,28,.393,14,19,.737,16,39,20,17,2,9,13,,21,54,.389,11,25,.440,9,14,.643,11,31,15,5,6,21,18,2025,abilene-christian
34430,12,2024-12-18,@,East Texas A&M,L,67,68,26,57,.456,4,18,.222,11,14,.786,7,25,19,9,2,16,25,,20,42,.476,2,10,.200,26,37,.703,6,28,13,11,3,15,15,2025,abilene-christian
34431,13,2024-12-21,,Texas Southern,W,69,65,28,66,.424,3,21,.143,10,15,.667,13,37,16,10,5,19,17,,23,55,.418,5,14,.357,14,19,.737,9,33,9,11,3,23,15,2025,abilene-christian
34432,14,2024-12-28,@,Texas A&M,L,54,92,19,52,.365,5,14,.357,11,13,.846,9,18,10,8,0,20,21,,31,53,.585,8,20,.400,22,30,.733,16,41,22,15,7,18,13,2025,abilene-christian
34433,15,2024-12-31,,Stephen F. Austin,L,57,62,19,51,.373,0,11,.000,19,34,.559,7,22,12,13,4,14,24,,20,49,.408,3,20,.150,19,31,.613,10,35,7,9,5,21,23,2025,abilene-christian
34434,16,2025-01-04,@,Utah Valley,L,53,64,19,59,.322,1,10,.100,14,22,.636,11,32,13,10,5,18,25,,23,49,.469,1,9,.111,17,26,.654,5,33,17,9,10,16,19,2025,abilene-christian
34435,17,2025-01-11,@,Seattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,abilene-christian
34436,18,2025-01-16,@,Grand Canyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,abilene-christian
34437,19,2025-01-18,,California Baptist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,abilene-christian
