,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
34584,1,2024-11-04,@,UNLV,L,79,93,27,61,.443,9,22,.409,16,20,.800,10,27,15,5,0,12,23,,33,58,.569,9,20,.450,18,28,.643,12,34,20,4,4,9,16,2025,alabama-state
34585,2,2024-11-10,@,LSU,L,61,74,20,60,.333,1,20,.050,20,26,.769,13,34,6,10,2,14,23,,21,47,.447,7,20,.350,25,34,.735,4,30,14,7,6,14,21,2025,alabama-state
34586,3,2024-11-18,,Virginia-Lynchburg,W,115,64,45,86,.523,13,36,.361,12,23,.522,20,49,24,14,2,7,19,,23,63,.365,4,20,.200,14,20,.700,6,27,5,5,3,19,14,2025,alabama-state
34587,4,2024-11-22,N,Omaha,W,85,67,26,55,.473,12,30,.400,21,29,.724,6,35,15,4,3,9,25,,22,63,.349,6,27,.222,17,26,.654,12,36,11,5,0,10,23,2025,alabama-state
34588,5,2024-11-23,N,Lamar,W,77,75,26,53,.491,8,21,.381,17,24,.708,1,21,9,4,3,9,21,,23,54,.426,8,21,.381,21,28,.750,10,32,14,5,2,11,21,2025,alabama-state
34589,6,2024-11-24,@,Akron,L,78,97,27,66,.409,16,33,.485,8,15,.533,7,25,13,6,2,10,19,,32,69,.464,15,35,.429,18,23,.783,15,49,21,6,1,9,14,2025,alabama-state
34590,7,2024-11-27,@,Cincinnati,L,59,77,20,66,.303,7,30,.233,12,14,.857,7,29,12,8,3,7,11,,31,69,.449,10,31,.323,5,12,.417,14,49,16,6,5,9,10,2025,alabama-state
34591,8,2024-12-03,@,SMU,L,72,101,24,69,.348,13,41,.317,11,16,.688,9,29,11,4,6,8,25,,33,69,.478,10,29,.345,25,34,.735,15,49,16,7,1,8,16,2025,alabama-state
34592,9,2024-12-05,@,Southern Miss,L,64,81,23,71,.324,9,29,.310,9,12,.750,8,32,4,6,3,6,13,,30,60,.500,9,25,.360,12,17,.706,8,47,18,6,7,11,11,2025,alabama-state
34593,10,2024-12-11,,UT-Martin,W (1 OT),103,93,36,72,.500,17,36,.472,14,22,.636,8,31,19,8,2,4,22,,30,64,.469,12,33,.364,21,30,.700,14,45,11,4,2,14,19,2025,alabama-state
34594,11,2024-12-19,N,Norfolk State,L,54,71,18,58,.310,3,26,.115,15,22,.682,10,28,8,8,5,11,17,,23,50,.460,3,10,.300,22,28,.786,9,40,9,8,1,13,16,2025,alabama-state
34595,12,2024-12-20,N,Delaware State,L,80,83,31,64,.484,11,32,.344,7,11,.636,7,30,13,7,1,11,21,,31,55,.564,9,18,.500,12,19,.632,4,23,17,6,3,9,13,2025,alabama-state
34596,13,2024-12-30,@,Missouri,L,65,82,25,65,.385,8,20,.400,7,10,.700,9,29,9,11,3,12,14,,29,58,.500,9,29,.310,15,18,.833,8,38,15,6,2,12,13,2025,alabama-state
34597,14,2025-01-04,,Mississippi Valley State,W,84,55,28,56,.500,8,18,.444,20,26,.769,12,30,14,9,3,8,16,,20,57,.351,2,16,.125,13,15,.867,8,25,9,5,0,15,15,2025,alabama-state
34598,15,2025-01-06,,Arkansas-Pine Bluff,W,93,91,31,57,.544,12,29,.414,19,30,.633,5,25,18,9,1,8,19,,30,53,.566,14,29,.483,17,22,.773,6,30,13,4,1,13,22,2025,alabama-state
34599,16,2025-01-11,@,Jackson State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-state
34600,17,2025-01-13,@,Alcorn State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-state
34601,18,2025-01-18,@,Alabama A&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-state
34602,19,2025-01-25,,Prairie View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-state
