,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
38557,1,2024-11-04,,LaGrange,W,112,48,43,73,.589,9,26,.346,17,18,.944,11,59,20,6,2,7,4,,19,75,.253,5,36,.139,5,5,1.000,6,23,10,5,3,7,13,2025,jacksonville-state
38558,2,2024-11-07,@,Air Force,L,67,73,23,54,.426,6,20,.300,15,19,.789,9,32,9,3,2,14,21,,26,54,.481,12,31,.387,9,16,.563,8,27,19,5,6,8,19,2025,jacksonville-state
38559,3,2024-11-13,,Georgia State,W,72,67,26,65,.400,7,27,.259,13,17,.765,9,44,12,3,1,9,13,,24,69,.348,10,29,.345,9,14,.643,8,36,13,5,3,8,17,2025,jacksonville-state
38560,4,2024-11-17,@,Coastal Carolina,W,71,53,28,54,.519,6,17,.353,9,12,.750,4,35,9,2,5,3,12,,19,53,.358,8,23,.348,7,14,.500,4,25,10,1,1,5,11,2025,jacksonville-state
38561,5,2024-11-21,N,East Carolina,W,86,78,28,53,.528,7,15,.467,23,31,.742,8,33,13,5,3,8,13,,28,66,.424,9,27,.333,13,15,.867,10,29,9,3,4,7,21,2025,jacksonville-state
38562,6,2024-11-22,N,Toledo,L,80,82,30,58,.517,9,24,.375,11,15,.733,9,35,9,3,4,13,10,,30,65,.462,14,25,.560,8,10,.800,7,24,18,6,4,4,12,2025,jacksonville-state
38563,7,2024-11-23,N,James Madison,L,65,71,25,51,.490,4,17,.235,11,18,.611,5,29,15,3,2,11,15,,24,55,.436,11,27,.407,12,16,.750,8,29,15,8,3,7,14,2025,jacksonville-state
38564,8,2024-12-02,,Columbia International,W,89,59,30,69,.435,18,39,.462,11,14,.786,15,43,19,7,10,4,8,,23,63,.365,11,24,.458,2,4,.500,10,32,13,3,2,10,10,2025,jacksonville-state
38565,9,2024-12-08,@,South Alabama,L,74,76,24,53,.453,12,27,.444,14,15,.933,9,29,15,1,4,16,18,,25,63,.397,12,38,.316,14,18,.778,10,25,15,11,2,6,12,2025,jacksonville-state
38566,10,2024-12-14,,Utah Valley,W,70,66,23,55,.418,8,16,.500,16,20,.800,5,37,8,5,1,8,14,,23,60,.383,6,28,.214,14,21,.667,10,33,9,2,7,10,17,2025,jacksonville-state
