,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
34682,1,2024-11-04,@,La Salle,L,52,65,20,55,.364,9,31,.290,3,8,.375,8,28,13,3,3,9,16,,23,55,.418,5,16,.313,14,18,.778,9,36,7,5,3,5,14,2025,american
34683,2,2024-11-10,,Harvard,W,67,55,22,50,.440,9,24,.375,14,17,.824,3,29,13,6,3,9,21,,20,52,.385,5,21,.238,10,15,.667,6,28,10,5,2,11,17,2025,american
34684,3,2024-11-12,@,Siena,L,66,74,24,55,.436,9,18,.500,9,12,.750,7,22,11,7,2,8,21,,26,47,.553,4,9,.444,18,25,.720,10,32,11,7,9,10,13,2025,american
34685,4,2024-11-15,@,UNC,L,55,107,19,61,.311,7,31,.226,10,11,.909,6,22,6,3,1,12,23,,36,61,.590,7,22,.318,28,34,.824,8,44,16,8,4,9,15,2025,american
34686,5,2024-11-18,@,High Point,L,73,80,29,52,.558,7,22,.318,8,12,.667,12,25,13,1,1,9,22,,29,51,.569,6,14,.429,16,21,.762,9,21,10,3,1,7,17,2025,american
34687,6,2024-11-22,N,Kansas City,W,64,60,18,43,.419,3,20,.150,25,27,.926,8,31,5,8,1,16,19,,17,49,.347,10,24,.417,16,19,.842,7,25,9,8,0,14,22,2025,american
34688,7,2024-11-23,N,,W,73,56,26,59,.441,6,28,.214,15,22,.682,8,33,14,10,3,14,22,,17,51,.333,1,10,.100,21,26,.808,8,29,6,9,3,20,18,2025,american
34689,8,2024-11-24,N,Albany (NY),W,81,77,29,45,.644,9,16,.563,14,24,.583,4,24,13,3,7,16,25,,27,60,.450,4,13,.308,19,26,.731,8,25,8,4,0,10,21,2025,american
34690,9,2024-12-01,,Notre Dame (MD),W,97,52,32,59,.542,10,27,.370,23,30,.767,12,39,19,13,2,15,18,,19,55,.345,2,12,.167,12,18,.667,9,24,11,13,1,20,23,2025,american
34691,10,2024-12-04,,George Washington,W (1 OT),81,71,25,62,.403,13,32,.406,18,24,.750,11,39,16,9,5,16,18,,28,66,.424,2,13,.154,13,27,.481,12,37,10,14,2,13,19,2025,american
34692,11,2024-12-18,@,St. Joseph's,L,57,84,20,56,.357,7,24,.292,10,15,.667,11,22,11,10,2,12,16,,29,48,.604,8,16,.500,18,21,.857,5,30,15,9,5,15,13,2025,american
34693,12,2024-12-22,@,Virginia,L,58,63,19,50,.380,11,31,.355,9,9,1.000,2,24,13,5,3,6,14,,23,50,.460,8,19,.421,9,14,.643,6,30,17,4,3,6,10,2025,american
34694,13,2024-12-29,,UMBC,L (2 OT),93,96,37,77,.481,11,31,.355,8,16,.500,11,39,21,5,4,10,20,,38,72,.528,7,20,.350,13,18,.722,6,39,21,5,1,9,16,2025,american
34695,14,2025-01-02,@,Navy,L,58,81,21,56,.375,9,33,.273,7,11,.636,7,27,13,4,0,9,18,,30,55,.545,5,14,.357,16,23,.696,7,37,22,6,4,6,12,2025,american
34696,15,2025-01-05,,Holy Cross,W,75,64,24,48,.500,12,24,.500,15,17,.882,3,23,16,5,0,7,16,,24,57,.421,9,25,.360,7,10,.700,10,28,11,3,1,9,14,2025,american
34697,16,2025-01-08,@,Boston University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,american
34698,17,2025-01-11,,Bucknell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,american
34699,18,2025-01-13,@,Loyola (MD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,american
34700,19,2025-01-18,@,Holy Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,american
