,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
38622,1,2024-11-04,,Howard,W,87,57,32,53,.604,11,22,.500,12,16,.750,5,33,20,11,7,14,14,,22,58,.379,8,22,.364,5,12,.417,8,26,12,9,1,15,12,2025,kansas
38623,2,2024-11-08,,UNC,W,92,89,37,76,.487,6,21,.286,12,17,.706,9,34,18,3,4,4,21,,27,63,.429,7,23,.304,28,31,.903,9,39,13,2,5,9,21,2025,kansas
38624,3,2024-11-12,N,Michigan State,W,77,69,28,69,.406,5,17,.294,16,22,.727,9,43,17,7,5,10,19,,24,69,.348,3,24,.125,18,21,.857,10,39,11,5,4,10,18,2025,kansas
38625,4,2024-11-16,,Oakland,W,78,57,32,56,.571,8,20,.400,6,11,.545,6,30,24,6,5,8,11,,24,55,.436,6,22,.273,3,12,.250,9,29,12,6,0,11,10,2025,kansas
38626,5,2024-11-19,,UNC Wilmington,W,84,66,34,62,.548,6,25,.240,10,16,.625,5,34,20,5,3,10,16,,21,56,.375,6,19,.316,18,24,.750,9,31,4,6,3,12,18,2025,kansas
38627,6,2024-11-26,N,Duke,W,75,72,28,57,.491,8,17,.471,11,12,.917,7,24,22,12,4,15,14,,24,48,.500,11,26,.423,13,18,.722,3,22,17,11,3,16,18,2025,kansas
38628,7,2024-11-30,,Furman,W,86,51,39,64,.609,4,17,.235,4,6,.667,8,39,25,7,3,7,12,,17,57,.298,9,38,.237,8,13,.615,8,26,11,3,1,10,10,2025,kansas
38629,8,2024-12-04,@,Creighton,L,63,76,25,70,.357,8,23,.348,5,8,.625,9,29,12,11,1,4,16,,25,53,.472,12,29,.414,14,17,.824,6,41,16,2,2,14,7,2025,kansas
38630,9,2024-12-08,@,Missouri,L,67,76,25,63,.397,8,23,.348,9,11,.818,13,32,13,5,5,22,19,,23,52,.442,4,13,.308,26,31,.839,5,27,8,14,4,11,14,2025,kansas
38631,10,2024-12-14,,NC State,W,75,60,30,53,.566,10,24,.417,5,7,.714,8,34,19,5,7,12,15,,21,57,.368,6,15,.400,12,18,.667,9,23,9,8,3,8,9,2025,kansas
