,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
42492,1,2024-11-04,@,Dayton,L,57,87,22,58,.379,6,21,.286,7,11,.636,4,28,11,3,3,12,19,,31,68,.456,8,32,.250,17,25,.680,15,44,20,8,4,7,12,2025,saint-francis-pa
42493,2,2024-11-08,@,Clemson,L,62,88,22,56,.393,8,20,.400,10,14,.714,6,23,9,10,0,16,14,,33,56,.589,12,27,.444,10,17,.588,7,33,19,12,4,16,16,2025,saint-francis-pa
42494,3,2024-11-10,@,Campbell,W,65,64,25,50,.500,6,18,.333,9,11,.818,5,23,10,7,1,18,19,,21,48,.438,5,24,.208,17,21,.810,4,25,10,9,2,18,14,2025,saint-francis-pa
42495,4,2024-11-12,@,Penn State,L,62,92,22,59,.373,9,31,.290,9,17,.529,10,31,10,10,4,21,20,,34,69,.493,9,27,.333,15,20,.750,11,37,19,17,3,15,17,2025,saint-francis-pa
42496,5,2024-11-16,@,Mount St. Mary's,L,58,66,22,61,.361,6,30,.200,8,9,.889,10,33,10,8,1,12,14,,23,56,.411,5,23,.217,15,20,.750,10,39,9,9,5,14,10,2025,saint-francis-pa
42497,6,2024-11-20,,,W,96,57,39,70,.557,11,37,.297,7,10,.700,12,41,31,11,7,15,16,,22,56,.393,2,14,.143,11,19,.579,3,18,10,9,0,17,11,2025,saint-francis-pa
42498,7,2024-11-23,@,Georgetown,L,65,82,22,56,.393,10,29,.345,11,15,.733,13,39,13,5,1,19,18,,30,69,.435,9,27,.333,13,19,.684,13,34,18,14,5,8,15,2025,saint-francis-pa
42499,8,2024-11-26,,Lehigh,W,88,78,34,62,.548,9,25,.360,11,14,.786,10,33,16,6,4,10,12,,30,63,.476,9,28,.321,9,12,.750,8,27,12,5,2,10,13,2025,saint-francis-pa
42500,9,2024-12-01,,Radford,L,70,79,24,62,.387,11,29,.379,11,13,.846,7,28,18,6,1,5,16,,24,48,.500,11,26,.423,20,25,.800,5,29,14,3,5,8,11,2025,saint-francis-pa
42501,10,2024-12-04,,,W,107,55,43,78,.551,10,29,.345,11,13,.846,9,49,30,9,1,5,9,,23,68,.338,5,29,.172,4,4,1.000,3,26,10,3,2,10,11,2025,saint-francis-pa
42502,11,2024-12-14,@,Niagara,L,66,69,27,58,.466,10,25,.400,2,4,.500,5,30,17,6,3,7,11,,25,57,.439,13,30,.433,6,7,.857,6,32,17,4,3,10,8,2025,saint-francis-pa
42503,12,2024-12-17,@,Maryland,L,57,111,24,59,.407,7,23,.304,2,3,.667,2,17,15,2,1,13,14,,42,68,.618,15,26,.577,12,17,.706,11,42,25,9,4,5,9,2025,saint-francis-pa
