,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
39899,1,2024-11-04,@,Appalachian State,W,77,63,27,59,.458,11,25,.440,12,13,.923,4,29,9,13,4,14,18,,21,53,.396,9,32,.281,12,21,.571,10,30,11,8,5,18,16,2025,miami-oh
39900,2,2024-11-09,,Wright State,L,68,81,27,64,.422,6,22,.273,8,13,.615,10,33,10,9,4,11,18,,31,56,.554,7,21,.333,12,18,.667,6,35,16,9,7,13,16,2025,miami-oh
39901,3,2024-11-12,,Maryland-Eastern Shore,W,88,70,35,64,.547,15,32,.469,3,6,.500,12,34,20,7,3,10,14,,25,51,.490,9,21,.429,11,18,.611,5,19,11,7,4,10,14,2025,miami-oh
39902,4,2024-11-18,@,Michigan,L,67,94,26,65,.400,11,32,.344,4,8,.500,6,20,14,7,1,13,18,,35,60,.583,14,29,.483,10,15,.667,8,37,23,6,4,18,12,2025,miami-oh
39903,5,2024-11-25,N,Siena,W,70,58,24,55,.436,10,30,.333,12,17,.706,8,34,16,7,5,12,16,,19,54,.352,9,29,.310,11,15,.733,7,27,10,5,6,13,17,2025,miami-oh
39904,6,2024-11-26,N,Mercer,W,75,72,27,53,.509,5,24,.208,16,18,.889,5,26,9,12,3,18,12,,27,62,.435,7,24,.292,11,15,.733,11,30,9,12,1,18,14,2025,miami-oh
39905,7,2024-12-02,,Air Force,W,73,60,30,53,.566,4,13,.308,9,15,.600,4,26,12,7,2,8,14,,23,47,.489,10,22,.455,4,13,.308,3,17,14,5,3,11,12,2025,miami-oh
39906,8,2024-12-06,@,Indiana,L,57,76,20,65,.308,11,32,.344,6,11,.545,9,24,13,7,3,7,16,,28,52,.538,6,18,.333,14,19,.737,6,42,15,2,4,16,12,2025,miami-oh
39907,9,2024-12-15,,Bethany (WV),W,112,70,41,76,.539,22,44,.500,8,13,.615,17,41,27,17,3,12,11,,27,55,.491,14,35,.400,2,9,.222,5,23,15,7,2,26,11,2025,miami-oh
39908,10,2024-12-18,@,Vermont,L,67,75,28,58,.483,1,15,.067,10,14,.714,4,26,6,7,4,11,22,,20,42,.476,6,20,.300,29,32,.906,0,27,14,6,6,9,14,2025,miami-oh
