,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
36599,1,2024-11-04,@,Virginia Tech,L,60,83,17,49,.347,3,10,.300,23,30,.767,9,27,8,9,1,16,23,,26,55,.473,9,28,.321,22,33,.667,11,38,20,6,5,14,21,2025,delaware-state
36600,2,2024-11-09,@,Columbia,L,62,83,26,68,.382,1,8,.125,9,14,.643,12,35,19,7,7,15,20,,28,65,.431,12,32,.375,15,22,.682,14,39,18,8,5,16,14,2025,delaware-state
36601,3,2024-11-12,,Gwynedd-Mercy,W,70,54,23,61,.377,10,22,.455,14,18,.778,12,45,16,4,6,12,15,,22,63,.349,5,28,.179,5,12,.417,9,33,10,8,5,9,17,2025,delaware-state
36602,4,2024-11-16,,Cheyney,W,93,51,39,82,.476,8,21,.381,7,13,.538,24,49,25,12,5,13,17,,19,52,.365,6,16,.375,7,18,.389,6,24,10,6,2,22,11,2025,delaware-state
36603,5,2024-11-19,@,Providence,L,48,78,20,53,.377,1,7,.143,7,15,.467,6,23,3,7,2,7,15,,29,59,.492,11,33,.333,9,13,.692,13,44,21,3,3,9,16,2025,delaware-state
36604,6,2024-11-23,@,Mount St. Mary's,L,66,76,30,67,.448,2,13,.154,4,9,.444,15,33,7,7,4,8,18,,27,57,.474,8,20,.400,14,18,.778,9,33,17,4,5,13,17,2025,delaware-state
36605,7,2024-11-26,,Penn St.-Wilkes Barre,W,111,43,42,73,.575,9,19,.474,18,22,.818,17,49,28,15,3,9,12,,16,58,.276,2,19,.105,9,13,.692,7,22,11,5,1,19,15,2025,delaware-state
36606,8,2024-11-29,@,Texas,L,68,90,23,65,.354,6,13,.462,16,21,.762,14,40,10,6,2,13,21,,32,62,.516,8,27,.296,18,24,.750,6,35,15,8,7,8,17,2025,delaware-state
36607,9,2024-12-03,@,Delaware,L,80,93,27,67,.403,5,12,.417,21,26,.808,8,31,6,9,1,11,19,,30,52,.577,17,31,.548,16,23,.696,1,31,24,6,4,15,19,2025,delaware-state
36608,10,2024-12-07,,Loyola (MD),W,80,77,31,59,.525,3,10,.300,15,23,.652,11,31,17,8,2,15,13,,27,61,.443,10,27,.370,13,16,.813,8,25,14,9,1,13,20,2025,delaware-state
36609,11,2024-12-11,,NJIT,W,71,59,26,67,.388,5,13,.385,14,21,.667,13,45,13,4,3,14,23,,18,56,.321,5,27,.185,18,25,.720,6,29,10,6,4,9,19,2025,delaware-state
36610,12,2024-12-19,N,Grambling,W,73,60,27,57,.474,5,10,.500,14,17,.824,13,36,12,6,4,13,19,,22,58,.379,4,24,.167,12,19,.632,12,30,11,7,0,10,19,2025,delaware-state
36611,13,2024-12-20,N,Alabama State,W,83,80,31,55,.564,9,18,.500,12,19,.632,4,23,17,6,3,9,13,,31,64,.484,11,32,.344,7,11,.636,7,30,13,7,1,11,21,2025,delaware-state
36612,14,2024-12-28,@,St. Joseph's,L,58,76,21,60,.350,0,8,.000,16,21,.762,8,29,10,10,0,12,15,,27,54,.500,8,31,.258,14,18,.778,7,38,21,7,9,16,14,2025,delaware-state
36613,15,2025-01-04,@,Howard,L,94,100,31,66,.470,6,20,.300,26,29,.897,12,26,16,9,0,9,19,,31,52,.596,11,22,.500,27,27,1.000,5,25,25,4,2,17,17,2025,delaware-state
36614,16,2025-01-06,,Norfolk State,L,64,73,21,57,.368,3,12,.250,19,21,.905,11,31,11,6,2,15,17,,26,56,.464,4,14,.286,17,23,.739,6,32,17,10,3,13,19,2025,delaware-state
36615,17,2025-01-11,,South Carolina State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,delaware-state
36616,18,2025-01-13,@,North Carolina Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,delaware-state
36617,19,2025-01-18,,Virginia-Lynchburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,delaware-state
36618,20,2025-01-25,@,Maryland-Eastern Shore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,delaware-state
36619,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,delaware-state
36620,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,delaware-state
36621,21,2025-02-01,@,Coppin State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,delaware-state
36622,22,2025-02-03,,Morgan State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,delaware-state
36623,23,2025-02-15,,Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,delaware-state
36624,24,2025-02-17,@,Norfolk State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,delaware-state
36625,25,2025-02-22,,South Carolina State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,delaware-state
36626,26,2025-02-24,,North Carolina Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,delaware-state
36627,27,2025-03-01,,Coppin State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,delaware-state
36628,28,2025-03-03,@,Morgan State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,delaware-state
36629,29,2025-03-06,,Maryland-Eastern Shore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,delaware-state
