,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
40129,1,2024-11-04,,West Georgia,W,95,60,36,65,.554,14,30,.467,9,16,.563,7,29,19,17,4,8,17,,21,54,.389,4,19,.211,14,20,.700,6,30,11,3,4,19,13,2025,mississippi-state
40130,2,2024-11-08,,Georgia State,W,101,66,42,72,.583,10,28,.357,7,10,.700,11,36,26,15,8,10,22,,22,64,.344,5,18,.278,17,25,.680,17,35,9,5,0,16,14,2025,mississippi-state
40131,3,2024-11-12,,Southeastern Louisiana,W,80,59,27,62,.435,7,28,.250,19,26,.731,10,37,15,9,4,10,13,,19,54,.352,9,25,.360,12,17,.706,8,35,12,5,3,16,22,2025,mississippi-state
40132,4,2024-11-17,N,Utah,W,78,73,24,67,.358,6,25,.240,24,33,.727,17,44,15,8,7,7,15,,28,62,.452,9,28,.321,8,14,.571,9,40,15,3,2,12,26,2025,mississippi-state
40133,5,2024-11-22,@,SMU,W,84,79,28,68,.412,9,26,.346,19,25,.760,12,31,20,9,3,7,23,,24,47,.511,8,23,.348,23,34,.676,4,30,16,5,5,13,22,2025,mississippi-state
40134,6,2024-11-28,N,UNLV,W,80,58,29,67,.433,12,32,.375,10,18,.556,16,42,18,9,2,10,19,,21,48,.438,8,20,.400,8,15,.533,4,28,11,5,4,15,17,2025,mississippi-state
40135,7,2024-11-29,N,Butler,L,77,87,26,69,.377,7,27,.259,18,21,.857,11,32,9,10,1,6,20,,28,53,.528,12,22,.545,19,27,.704,7,40,16,4,1,13,17,2025,mississippi-state
40136,8,2024-12-04,,Pitt,W,90,57,37,64,.578,7,21,.333,9,13,.692,16,47,18,8,6,14,11,,20,64,.313,8,26,.308,9,13,.692,12,24,8,9,2,11,11,2025,mississippi-state
40137,9,2024-12-08,,Prairie View,W,91,84,30,54,.556,11,26,.423,20,31,.645,12,35,18,5,2,11,17,,31,55,.564,10,19,.526,12,20,.600,5,19,15,6,3,9,23,2025,mississippi-state
40138,10,2024-12-14,N,McNeese State,W,66,63,19,52,.365,5,18,.278,23,33,.697,9,33,11,11,1,7,13,,22,53,.415,9,22,.409,10,17,.588,11,38,12,5,5,14,25,2025,mississippi-state
40139,11,2024-12-17,N,Central Michigan,W,83,59,35,71,.493,11,29,.379,2,7,.286,14,41,24,8,6,5,14,,20,58,.345,8,26,.308,11,12,.917,8,30,16,5,3,11,9,2025,mississippi-state
40140,12,2024-12-21,@,Memphis,W,79,66,31,70,.443,10,27,.370,7,10,.700,18,45,18,15,3,14,18,,19,53,.358,8,27,.296,20,26,.769,10,31,11,9,2,18,13,2025,mississippi-state
40141,13,2024-12-30,,Bethune-Cookman,W,87,73,31,61,.508,8,25,.320,17,24,.708,12,32,18,11,6,9,17,,26,52,.500,5,15,.333,16,24,.667,8,30,5,4,2,16,18,2025,mississippi-state
40142,14,2025-01-04,,South Carolina,W,85,50,35,62,.565,8,25,.320,7,9,.778,8,40,18,10,10,10,18,,16,55,.291,2,19,.105,16,23,.696,7,27,10,5,1,14,11,2025,mississippi-state
40143,15,2025-01-07,@,Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40144,16,2025-01-11,,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40145,17,2025-01-14,@,Auburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40146,18,2025-01-18,,Ole Miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40147,19,2025-01-21,@,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40148,20,2025-01-25,@,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40149,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,mississippi-state
40150,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,mississippi-state
40151,21,2025-01-29,,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40152,22,2025-02-01,,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40153,23,2025-02-08,@,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40154,24,2025-02-11,,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40155,25,2025-02-15,@,Ole Miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40156,26,2025-02-18,,Texas A&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40157,27,2025-02-22,@,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40158,28,2025-02-25,@,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40159,29,2025-03-01,,LSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40160,30,2025-03-04,,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
40161,31,2025-03-08,@,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,mississippi-state
