,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
43867,1,2024-11-04,@,Georgia,L,78,83,30,61,.492,11,28,.393,7,11,.636,4,19,15,7,2,13,18,,34,66,.515,4,18,.222,11,18,.611,14,39,15,10,4,12,14,2025,tennessee-tech
43868,2,2024-11-07,,Bryan,W,89,74,31,63,.492,13,38,.342,14,17,.824,3,32,24,3,6,6,8,,29,72,.403,10,28,.357,6,6,1.000,9,39,17,6,2,6,11,2025,tennessee-tech
43869,3,2024-11-12,,West Georgia,W,76,73,29,55,.527,10,30,.333,8,16,.500,4,29,17,12,7,15,13,,29,69,.420,6,18,.333,9,12,.750,13,37,15,11,1,16,14,2025,tennessee-tech
43870,4,2024-11-15,N,VMI,W,72,71,24,59,.407,11,30,.367,13,21,.619,6,31,22,8,2,12,17,,23,64,.359,8,32,.250,17,18,.944,10,32,16,8,3,14,17,2025,tennessee-tech
43871,5,2024-11-16,N,Texas-Rio Grande Valley,L,58,83,23,61,.377,11,35,.314,1,2,.500,5,19,10,7,1,13,16,,31,64,.484,10,30,.333,11,15,.733,13,39,17,7,1,12,10,2025,tennessee-tech
43872,6,2024-11-19,@,UCF,L,69,80,21,57,.368,10,30,.333,17,22,.773,10,27,12,7,3,10,16,,30,70,.429,9,23,.391,11,15,.733,17,45,18,7,0,13,18,2025,tennessee-tech
43873,7,2024-11-27,,Presbyterian,W,90,75,34,68,.500,14,30,.467,8,10,.800,9,35,22,6,5,4,9,,29,66,.439,11,25,.440,6,12,.500,11,34,16,2,1,7,13,2025,tennessee-tech
43874,8,2024-11-29,@,Vanderbilt,L,56,87,20,64,.313,8,23,.348,8,10,.800,7,29,11,5,5,15,12,,33,71,.465,11,31,.355,10,12,.833,13,44,16,8,4,9,11,2025,tennessee-tech
43875,9,2024-12-04,@,North Alabama,L,59,82,21,55,.382,9,30,.300,8,11,.727,5,25,11,3,2,11,9,,35,72,.486,7,27,.259,5,7,.714,13,42,13,8,1,5,10,2025,tennessee-tech
43876,10,2024-12-07,@,West Georgia,L,73,78,25,52,.481,8,24,.333,15,20,.750,7,31,17,5,0,15,13,,29,58,.500,7,20,.350,13,16,.813,5,22,18,8,2,6,12,2025,tennessee-tech
43877,11,2024-12-17,@,Western Illinois,L,68,71,26,59,.441,9,26,.346,7,10,.700,11,36,14,4,2,11,14,,28,66,.424,7,21,.333,8,10,.800,11,31,9,8,5,5,9,2025,tennessee-tech
43878,12,2024-12-19,@,Lindenwood,W,79,73,27,59,.458,11,24,.458,14,17,.824,8,35,15,9,2,15,17,,31,69,.449,3,18,.167,8,16,.500,13,35,15,12,4,10,15,2025,tennessee-tech
43879,13,2024-12-29,,Milligan,W,95,75,37,67,.552,12,31,.387,9,23,.391,5,42,22,8,1,4,9,,28,74,.378,13,33,.394,6,8,.750,7,34,16,3,0,8,15,2025,tennessee-tech
43880,14,2025-01-02,,Southern Indiana,W,68,64,27,65,.415,9,31,.290,5,8,.625,11,44,18,9,4,18,11,,24,71,.338,6,25,.240,10,11,.909,11,38,12,14,2,11,12,2025,tennessee-tech
43881,15,2025-01-04,,Morehead State,W,74,55,26,56,.464,8,18,.444,14,20,.700,6,35,21,8,5,11,12,,23,63,.365,3,15,.200,6,11,.545,9,35,8,8,1,10,18,2025,tennessee-tech
43882,16,2025-01-09,@,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,tennessee-tech
43883,17,2025-01-11,@,SIU-Edwardsville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,tennessee-tech
43884,18,2025-01-16,,Southeast Missouri State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,tennessee-tech
43885,19,2025-01-18,,Little Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,tennessee-tech
43886,20,2025-01-23,@,Tennessee State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,tennessee-tech
