,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
38492,1,2024-11-04,@,Houston,L,40,97,13,47,.277,4,23,.174,10,15,.667,7,23,8,3,3,20,14,,39,67,.582,12,20,.600,7,7,1.000,11,37,19,12,6,9,13,2025,jackson-state
38493,2,2024-11-09,@,High Point,L,71,80,23,54,.426,7,20,.350,18,26,.692,4,20,11,10,0,12,21,,23,42,.548,10,24,.417,24,29,.828,4,28,16,9,2,18,21,2025,jackson-state
38494,3,2024-11-12,@,Xavier,L,57,94,19,66,.288,5,20,.250,14,20,.700,10,32,10,7,1,10,17,,33,61,.541,16,31,.516,12,15,.800,5,41,28,7,3,10,20,2025,jackson-state
38495,4,2024-11-16,@,Vanderbilt,L,81,94,25,63,.397,7,19,.368,24,30,.800,15,39,8,4,0,12,17,,33,63,.524,16,38,.421,12,17,.706,7,31,23,7,11,9,19,2025,jackson-state
38496,5,2024-11-20,@,Western Kentucky,L,62,79,23,58,.397,8,25,.320,8,12,.667,7,31,11,6,6,16,10,,30,69,.435,14,31,.452,5,8,.625,12,41,19,13,4,13,14,2025,jackson-state
38497,6,2024-11-22,@,Kentucky,L,59,108,23,69,.333,4,21,.190,9,18,.500,10,34,6,5,3,16,10,,41,71,.577,17,39,.436,9,10,.900,4,39,29,13,9,10,11,2025,jackson-state
38498,7,2024-11-24,@,Lipscomb,L,53,77,23,63,.365,6,21,.286,1,5,.200,12,36,9,2,7,16,11,,29,73,.397,9,32,.281,10,15,.667,13,41,23,10,3,5,8,2025,jackson-state
38499,8,2024-12-02,@,Saint Louis,L,66,74,26,67,.388,10,24,.417,4,5,.800,8,27,11,10,5,9,17,,28,53,.528,10,25,.400,8,22,.364,11,39,19,6,3,14,6,2025,jackson-state
38500,9,2024-12-05,@,Arkansas State,L,64,66,21,55,.382,7,20,.350,15,24,.625,8,40,11,12,5,14,17,,21,63,.333,10,30,.333,14,20,.700,12,43,14,12,2,14,17,2025,jackson-state
38501,10,2024-12-08,@,Iowa State,L,58,100,20,54,.370,7,22,.318,11,13,.846,6,26,10,5,0,23,20,,34,67,.507,11,28,.393,21,29,.724,14,40,26,16,2,7,14,2025,jackson-state
38502,11,2024-12-20,@,UTEP,L,61,67,20,59,.339,3,24,.125,18,26,.692,16,39,8,7,0,14,23,,24,46,.522,6,14,.429,13,24,.542,7,32,10,11,1,17,22,2025,jackson-state
38503,12,2024-12-21,N,Akron,L,50,68,17,59,.288,6,21,.286,10,17,.588,10,32,10,13,2,15,18,,23,66,.348,9,39,.231,13,19,.684,22,52,15,10,4,21,18,2025,jackson-state
38504,13,2024-12-28,@,California Baptist,L,73,79,26,64,.406,6,21,.286,15,17,.882,9,25,8,10,3,19,26,,22,53,.415,5,22,.227,30,36,.833,13,37,12,8,2,19,19,2025,jackson-state
38505,14,2025-01-04,@,Alcorn State,W,72,69,23,57,.404,8,21,.381,18,23,.783,10,28,9,6,3,7,20,,26,52,.500,4,15,.267,13,19,.684,8,31,4,3,1,13,20,2025,jackson-state
38506,15,2025-01-11,,Alabama State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38507,16,2025-01-13,,Alabama A&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38508,17,2025-01-18,@,Prairie View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38509,18,2025-01-20,@,Texas Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38510,19,2025-01-25,,Bethune-Cookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38511,20,2025-01-27,,Florida A&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38512,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,jackson-state
38513,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,jackson-state
38514,21,2025-02-01,@,Grambling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38515,22,2025-02-03,@,Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38516,23,2025-02-08,,Mississippi Valley State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38517,24,2025-02-10,,Arkansas-Pine Bluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38518,25,2025-02-15,@,Florida A&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38519,26,2025-02-17,@,Bethune-Cookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38520,27,2025-02-22,,Alcorn State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38521,28,2025-03-01,,Texas Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38522,29,2025-03-03,,Prairie View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38523,30,2025-03-06,@,Arkansas-Pine Bluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
38524,31,2025-03-08,@,Mississippi Valley State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jackson-state
