,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
36439,1,2024-11-06,,Texas-Rio Grande Valley,W,99,86,33,55,.600,7,23,.304,26,29,.897,7,38,20,2,3,15,11,,33,77,.429,14,35,.400,6,10,.600,15,32,13,12,1,10,20,2025,creighton
36440,2,2024-11-10,,FDU,W,96,70,33,69,.478,10,33,.303,20,25,.800,15,48,22,2,6,14,12,,24,67,.358,9,24,.375,13,14,.929,8,27,11,9,2,14,21,2025,creighton
36441,3,2024-11-13,,Houston Christian,W,78,43,29,52,.558,7,21,.333,13,20,.650,4,40,19,4,5,10,8,,18,71,.254,5,35,.143,2,3,.667,13,30,6,8,2,9,17,2025,creighton
36442,4,2024-11-16,,Kansas City,W,79,56,30,63,.476,11,34,.324,8,8,1.000,9,49,20,5,3,14,6,,22,75,.293,8,33,.242,4,4,1.000,12,33,12,10,3,6,11,2025,creighton
36443,5,2024-11-22,,Nebraska,L,63,74,17,52,.327,12,42,.286,17,23,.739,7,34,12,4,3,16,19,,24,57,.421,4,16,.250,22,30,.733,7,37,8,10,1,7,22,2025,creighton
36444,6,2024-11-26,N,San Diego State,L,53,71,21,62,.339,6,31,.194,5,13,.385,10,34,12,1,7,9,6,,30,62,.484,8,17,.471,3,7,.429,4,35,13,8,9,7,15,2025,creighton
36445,7,2024-11-27,N,Texas A&M,L,73,77,23,60,.383,13,37,.351,14,16,.875,9,31,16,5,8,13,17,,28,71,.394,5,23,.217,16,23,.696,17,40,8,7,5,10,18,2025,creighton
36446,8,2024-11-30,N,Notre Dame,W,80,76,28,57,.491,11,24,.458,13,15,.867,5,31,19,4,7,12,13,,28,65,.431,9,23,.391,11,15,.733,10,33,14,6,3,7,15,2025,creighton
36447,9,2024-12-04,,Kansas,W,76,63,25,53,.472,12,29,.414,14,17,.824,6,41,16,2,2,14,7,,25,70,.357,8,23,.348,5,8,.625,9,29,12,11,1,4,16,2025,creighton
36448,10,2024-12-07,,UNLV,W,83,65,31,49,.633,10,20,.500,11,12,.917,3,33,21,4,6,12,8,,27,64,.422,7,21,.333,4,7,.571,6,18,7,10,2,6,11,2025,creighton
36449,11,2024-12-14,@,Alabama,L,75,83,27,60,.450,8,27,.296,13,16,.813,4,26,16,6,3,13,18,,30,70,.429,6,30,.200,17,22,.773,15,43,13,8,0,10,15,2025,creighton
