,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
37286,1,2024-11-04,@,UNC Greensboro,L,64,73,23,58,.397,9,30,.300,9,11,.818,7,34,11,1,0,7,20,,22,61,.361,12,31,.387,17,20,.850,11,39,10,6,1,5,11,2025,florida-gulf-coast
37287,2,2024-11-08,@,TCU,L,51,67,20,50,.400,6,25,.240,5,9,.556,5,24,11,5,1,14,16,,25,55,.455,6,22,.273,11,14,.786,10,32,15,7,4,14,10,2025,florida-gulf-coast
37288,3,2024-11-13,,St. Bonaventure,L,65,74,25,63,.397,8,27,.296,7,11,.636,10,34,12,7,6,12,15,,27,59,.458,8,21,.381,12,19,.632,6,31,13,8,3,9,14,2025,florida-gulf-coast
37289,4,2024-11-16,@,Drake,L,61,63,26,49,.531,3,12,.250,6,8,.750,4,23,9,9,2,15,21,,20,45,.444,6,21,.286,17,25,.680,8,25,9,9,2,14,14,2025,florida-gulf-coast
37290,5,2024-11-22,,Cal State Bakersfield,W,74,54,27,52,.519,12,26,.462,8,9,.889,9,33,15,3,3,9,15,,18,53,.340,1,11,.091,17,19,.895,5,19,4,6,0,6,14,2025,florida-gulf-coast
37291,6,2024-11-23,,Northeastern,L,55,59,20,59,.339,10,31,.323,5,9,.556,8,33,16,4,2,10,14,,23,56,.411,7,20,.350,6,11,.545,7,34,14,3,6,7,12,2025,florida-gulf-coast
37292,7,2024-11-24,,Florida International,W,60,59,21,55,.382,7,27,.259,11,15,.733,8,29,13,9,0,10,21,,19,49,.388,5,18,.278,16,25,.640,7,33,8,6,1,13,15,2025,florida-gulf-coast
37293,8,2024-11-30,@,Florida Atlantic,W,80,78,33,63,.524,12,23,.522,2,4,.500,7,31,14,5,0,9,9,,29,63,.460,17,40,.425,3,8,.375,9,31,22,4,6,7,12,2025,florida-gulf-coast
37294,9,2024-12-04,,Furman,L,73,76,29,55,.527,6,18,.333,9,13,.692,5,26,8,10,6,10,15,,27,61,.443,10,30,.333,12,16,.750,12,33,18,3,3,11,14,2025,florida-gulf-coast
37295,10,2024-12-08,@,LSU,L,71,80,28,66,.424,11,31,.355,4,5,.800,10,27,12,7,1,13,12,,29,58,.500,8,27,.296,14,16,.875,9,32,15,10,6,12,8,2025,florida-gulf-coast
37296,11,2024-12-18,@,UNC Wilmington,L,66,79,25,53,.472,5,19,.263,11,19,.579,6,29,8,4,2,9,18,,28,57,.491,10,32,.313,13,21,.619,8,34,14,5,1,4,13,2025,florida-gulf-coast
37297,12,2024-12-22,,Florida Tech,W,79,62,31,62,.500,9,29,.310,8,14,.571,12,34,20,9,0,8,11,,22,52,.423,8,23,.348,10,11,.909,7,24,11,5,1,12,14,2025,florida-gulf-coast
37298,13,2024-12-28,@,Richmond,W,75,57,27,59,.458,9,20,.450,12,21,.571,11,40,14,7,2,8,15,,16,53,.302,7,32,.219,18,19,.947,4,28,10,5,4,8,17,2025,florida-gulf-coast
37299,14,2025-01-02,@,West Georgia,W,79,68,28,57,.491,6,22,.273,17,25,.680,9,34,17,6,2,10,10,,26,61,.426,8,22,.364,8,12,.667,6,25,12,5,2,8,14,2025,florida-gulf-coast
37300,15,2025-01-04,@,Queens (NC),L,83,92,30,67,.448,12,27,.444,11,16,.688,9,27,21,4,0,7,19,,31,60,.517,12,29,.414,18,23,.783,12,33,19,3,7,11,15,2025,florida-gulf-coast
37301,16,2025-01-09,,North Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
37302,17,2025-01-11,,Central Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
37303,18,2025-01-16,,West Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
37304,19,2025-01-18,,Queens (NC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
37305,20,2025-01-23,@,Bellarmine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
37306,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,florida-gulf-coast
37307,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,florida-gulf-coast
37308,21,2025-01-25,@,Eastern Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
37309,22,2025-01-29,@,Jacksonville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
37310,23,2025-02-01,,Stetson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
37311,24,2025-02-06,,Eastern Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
37312,25,2025-02-08,@,North Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
37313,26,2025-02-13,@,Austin Peay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
37314,27,2025-02-15,@,Lipscomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
37315,28,2025-02-18,,Jacksonville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
37316,29,2025-02-20,@,Stetson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
37317,30,2025-02-24,,North Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
37318,31,2025-02-26,,Bellarmine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,florida-gulf-coast
