,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
38819,1,2024-11-04,@,Villanova,L,63,75,24,59,.407,7,20,.350,8,12,.667,8,21,18,8,3,12,14,,31,60,.517,4,13,.308,9,11,.818,11,36,15,9,4,16,14,2025,lafayette
38820,2,2024-11-09,@,La Salle,L,60,81,22,61,.361,9,30,.300,7,15,.467,5,26,14,7,1,9,20,,27,61,.443,7,20,.350,20,26,.769,10,46,17,8,2,11,16,2025,lafayette
38821,3,2024-11-12,,Penn,W,65,63,22,54,.407,9,20,.450,12,17,.706,11,34,14,4,1,7,22,,21,56,.375,7,22,.318,14,24,.583,15,37,13,4,5,8,19,2025,lafayette
38822,4,2024-11-16,@,Cornell,L,71,81,26,61,.426,10,26,.385,9,15,.600,12,32,14,3,2,15,23,,26,56,.464,10,23,.435,19,27,.704,12,32,20,6,3,12,18,2025,lafayette
38823,5,2024-11-20,@,Rhode Island,L,72,86,22,60,.367,7,24,.292,21,27,.778,11,36,13,3,1,12,27,,29,56,.518,4,20,.200,24,40,.600,9,39,17,10,2,7,21,2025,lafayette
38824,6,2024-11-24,,Rosemont,W,91,45,35,69,.507,12,33,.364,9,19,.474,18,38,26,13,1,8,18,,15,39,.385,2,14,.143,13,18,.722,5,22,8,2,2,20,14,2025,lafayette
38825,7,2024-11-29,,LIU,W,75,56,23,48,.479,8,19,.421,21,27,.778,6,37,15,10,7,13,15,,20,56,.357,5,18,.278,11,15,.733,6,28,10,8,0,12,18,2025,lafayette
38826,8,2024-11-30,,Niagara,W,59,47,19,60,.317,7,27,.259,14,17,.824,7,42,12,6,4,2,14,,15,59,.254,3,26,.115,14,17,.824,8,44,3,1,1,9,17,2025,lafayette
38827,9,2024-12-01,,Binghamton,L (1 OT),81,82,23,60,.383,8,27,.296,27,29,.931,10,33,14,5,4,10,21,,27,57,.474,9,22,.409,19,25,.760,8,36,10,5,1,15,24,2025,lafayette
38828,10,2024-12-07,@,Mercyhurst,W,77,73,26,51,.510,11,22,.500,14,21,.667,11,29,15,3,7,14,15,,24,51,.471,12,23,.522,13,17,.765,6,22,16,8,2,8,16,2025,lafayette
38829,11,2024-12-18,@,George Washington,L,62,82,25,59,.424,6,22,.273,6,11,.545,9,22,13,9,3,13,15,,29,59,.492,8,28,.286,16,17,.941,15,41,15,10,6,15,11,2025,lafayette
38830,12,2024-12-21,@,Portland,L,64,74,21,54,.389,7,22,.318,15,23,.652,2,24,12,8,3,10,19,,25,52,.481,9,19,.474,15,17,.882,3,33,20,5,2,12,21,2025,lafayette
38831,13,2024-12-29,,Stonehill,L,65,70,22,54,.407,6,21,.286,15,23,.652,7,33,11,8,6,10,14,,24,54,.444,9,20,.450,13,20,.650,6,34,12,4,4,12,20,2025,lafayette
38832,14,2025-01-02,,Boston University,W,60,46,18,56,.321,8,26,.308,16,21,.762,10,41,11,5,4,4,16,,18,55,.327,4,21,.190,6,14,.429,9,38,7,1,1,7,15,2025,lafayette
38833,15,2025-01-05,@,Navy,L,70,71,27,59,.458,9,23,.391,7,12,.583,10,36,15,3,6,10,14,,26,59,.441,7,16,.438,12,17,.706,7,30,13,6,2,7,13,2025,lafayette
38834,16,2025-01-08,@,Bucknell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
38835,17,2025-01-11,,Holy Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
38836,18,2025-01-15,@,Army,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
38837,19,2025-01-18,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
38838,20,2025-01-22,@,Loyola (MD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
38839,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,lafayette
38840,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,lafayette
38841,21,2025-01-25,@,Lehigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
38842,22,2025-01-29,,American,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
38843,23,2025-02-01,@,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
38844,24,2025-02-05,,Loyola (MD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
38845,25,2025-02-08,,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
38846,26,2025-02-10,@,American,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
38847,27,2025-02-15,,Bucknell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
38848,28,2025-02-19,@,Holy Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
38849,29,2025-02-22,,Lehigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
38850,30,2025-02-25,,Army,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
38851,31,2025-03-01,@,Boston University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,lafayette
