,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
35368,1,2024-11-05,,Central Arkansas,W,88,50,33,72,.458,15,44,.341,7,11,.636,17,44,21,11,8,10,13,,19,56,.339,7,31,.226,5,13,.385,8,28,14,5,2,17,10,2025,brigham-young
35369,2,2024-11-08,,UC-Riverside,W,86,80,33,62,.532,6,22,.273,14,26,.538,10,36,15,7,7,10,20,,25,58,.431,11,28,.393,19,23,.826,3,26,13,8,1,12,22,2025,brigham-young
35370,3,2024-11-13,,Queens (NC),W,99,55,40,78,.513,15,35,.429,4,8,.500,18,53,25,13,5,12,7,,20,58,.345,11,30,.367,4,10,.400,2,20,13,4,6,15,11,2025,brigham-young
35371,4,2024-11-16,,Idaho,W,95,71,33,59,.559,10,26,.385,19,30,.633,6,31,21,12,8,6,12,,26,52,.500,12,21,.571,7,11,.636,3,23,15,4,1,17,20,2025,brigham-young
35372,5,2024-11-23,,Mississippi Valley State,W,87,43,31,58,.534,11,32,.344,14,19,.737,11,35,21,12,3,9,11,,17,45,.378,2,10,.200,7,10,.700,4,22,8,8,2,16,15,2025,brigham-young
35373,6,2024-11-28,N,Ole Miss,L (1 OT),85,96,26,64,.406,12,38,.316,21,26,.808,10,34,15,5,2,15,29,,31,64,.484,5,17,.294,29,36,.806,7,35,11,10,1,9,21,2025,brigham-young
35374,7,2024-11-29,N,NC State,W,72,61,25,59,.424,10,26,.385,12,16,.750,14,42,17,3,3,13,17,,21,57,.368,9,23,.391,10,14,.714,8,26,10,4,3,9,18,2025,brigham-young
35375,8,2024-12-03,@,Providence,L,64,83,23,69,.333,7,25,.280,11,17,.647,20,35,9,4,1,4,19,,25,42,.595,12,22,.545,21,26,.808,2,29,12,3,2,8,21,2025,brigham-young
35376,9,2024-12-11,,Fresno State,W,95,67,38,69,.551,14,34,.412,5,6,.833,10,44,18,3,3,17,13,,24,69,.348,12,37,.324,7,10,.700,8,25,17,9,1,10,11,2025,brigham-young
35377,10,2024-12-14,N,Wyoming,W,68,49,24,46,.522,9,20,.450,11,14,.786,5,27,11,5,2,10,13,,20,48,.417,6,24,.250,3,8,.375,5,23,9,2,2,12,14,2025,brigham-young
35378,11,2024-12-20,,Florida A&M,W,103,57,34,63,.540,15,34,.441,20,26,.769,9,43,25,9,1,11,13,,18,55,.327,10,34,.294,11,12,.917,2,23,12,5,1,18,21,2025,brigham-young
35379,12,2024-12-31,,Arizona State,W,76,56,28,58,.483,10,32,.313,10,14,.714,11,35,17,9,3,14,11,,21,57,.368,6,29,.207,8,10,.800,10,25,11,10,0,13,14,2025,brigham-young
35380,13,2025-01-04,@,Houston,L,55,86,18,48,.375,8,24,.333,11,15,.733,4,18,14,6,2,14,15,,29,59,.492,16,34,.471,12,16,.750,14,33,15,9,7,11,15,2025,brigham-young
35381,14,2025-01-07,,Texas Tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
