,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
41217,1,2024-11-04,,Colorado College,W,75,55,27,59,.458,7,26,.269,14,19,.737,16,44,13,9,5,15,16,,20,57,.351,7,27,.259,8,16,.500,6,22,10,6,1,13,17,2025,northern-colorado
41218,2,2024-11-08,@,Colorado,L (2 OT),88,90,32,74,.432,13,36,.361,11,17,.647,12,33,18,12,0,17,28,,27,58,.466,5,18,.278,31,41,.756,10,43,9,12,5,21,19,2025,northern-colorado
41219,3,2024-11-12,,Colorado Christian,W,113,56,44,65,.677,21,35,.600,4,5,.800,7,37,33,5,6,8,11,,21,57,.368,6,18,.333,8,9,.889,3,14,10,5,2,9,7,2025,northern-colorado
41220,4,2024-11-14,N,South Dakota State,W,78,69,31,64,.484,9,29,.310,7,8,.875,4,32,10,5,2,6,17,,23,71,.324,5,27,.185,18,20,.900,12,41,8,2,2,8,11,2025,northern-colorado
41221,5,2024-11-18,@,Washington State,L,69,83,25,68,.368,8,30,.267,11,17,.647,10,30,13,8,3,6,19,,32,57,.561,7,22,.318,12,16,.750,5,34,16,4,7,12,15,2025,northern-colorado
41222,6,2024-11-20,@,California Baptist,W,79,68,33,65,.508,7,19,.368,6,8,.750,10,43,19,5,1,15,23,,25,65,.385,3,22,.136,15,21,.714,11,31,10,11,4,10,10,2025,northern-colorado
41223,7,2024-11-23,,Prairie View,W,114,98,44,70,.629,8,21,.381,18,20,.900,7,33,25,3,4,13,13,,40,77,.519,8,19,.421,10,11,.909,3,19,9,10,5,3,16,2025,northern-colorado
41224,8,2024-11-26,,Northern New Mexico,W,92,50,31,52,.596,10,20,.500,20,30,.667,4,33,23,11,3,9,8,,21,57,.368,5,18,.278,3,6,.500,4,25,7,5,3,14,19,2025,northern-colorado
41225,9,2024-11-29,@,Texas Tech,L,64,89,24,61,.393,6,23,.261,10,16,.625,8,26,9,12,2,11,19,,26,56,.464,13,23,.565,24,26,.923,13,43,14,6,2,15,16,2025,northern-colorado
41226,10,2024-12-04,,St. Thomas,L,75,87,25,49,.510,9,25,.360,16,24,.667,9,29,12,6,2,16,16,,36,56,.643,7,14,.500,8,13,.615,4,20,10,8,2,6,14,2025,northern-colorado
41227,11,2024-12-07,@,North Dakota State,L,70,82,26,72,.361,6,38,.158,12,14,.857,3,26,11,11,0,3,21,,29,54,.537,9,22,.409,15,19,.789,2,37,13,2,1,15,17,2025,northern-colorado
41228,12,2024-12-16,,Air Force,W,81,76,28,53,.528,5,13,.385,20,23,.870,7,38,12,0,1,13,25,,28,55,.509,1,18,.056,19,33,.576,3,20,5,8,1,6,19,2025,northern-colorado
41229,13,2024-12-21,@,Denver,W,82,75,27,50,.540,5,15,.333,23,29,.793,5,23,16,5,1,6,20,,24,47,.511,12,20,.600,15,21,.714,2,21,11,1,1,9,21,2025,northern-colorado
41230,14,2025-01-02,,Weber State,W,89,72,30,51,.588,12,24,.500,17,21,.810,5,27,23,9,3,13,16,,25,54,.463,9,21,.429,13,19,.684,5,23,9,7,3,12,16,2025,northern-colorado
41231,15,2025-01-04,,Idaho State,W (1 OT),93,92,36,58,.621,4,16,.250,17,25,.680,6,25,22,7,3,15,19,,35,64,.547,11,25,.440,11,17,.647,8,27,12,8,4,16,21,2025,northern-colorado
41232,16,2025-01-09,@,Montana State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,northern-colorado
41233,17,2025-01-11,@,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,northern-colorado
41234,18,2025-01-16,,Portland State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,northern-colorado
