,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
36893,1,2024-11-04,,Newberry,W,72,51,30,71,.423,6,27,.222,6,11,.545,11,42,14,12,9,13,10,,21,62,.339,5,16,.313,4,8,.500,7,33,10,7,2,18,12,2025,east-tennessee-state
36894,2,2024-11-08,,Eastern Kentucky,L,78,82,26,61,.426,6,24,.250,20,29,.690,18,36,7,6,3,12,17,,30,61,.492,12,25,.480,10,15,.667,13,31,17,8,7,11,23,2025,east-tennessee-state
36895,3,2024-11-13,,Tusculum,W,82,54,32,58,.552,11,21,.524,7,12,.583,5,36,19,16,6,17,11,,21,65,.323,6,29,.207,6,8,.750,10,31,7,11,2,19,12,2025,east-tennessee-state
36896,4,2024-11-16,@,Davidson,L,70,76,27,56,.482,10,23,.435,6,14,.429,8,23,10,6,1,6,29,,26,47,.553,3,11,.273,21,32,.656,9,29,6,2,2,13,15,2025,east-tennessee-state
36897,5,2024-11-22,,USC Upstate,W,87,76,30,65,.462,12,27,.444,15,23,.652,12,36,17,8,2,10,20,,29,55,.527,3,16,.188,15,21,.714,5,30,9,5,1,17,18,2025,east-tennessee-state
36898,6,2024-11-24,,Queens (NC),W,82,67,33,66,.500,7,22,.318,9,15,.600,17,44,16,7,5,13,17,,25,61,.410,8,31,.258,9,18,.500,12,32,14,7,3,12,14,2025,east-tennessee-state
36899,7,2024-11-27,@,Charlotte,W,75,55,27,64,.422,9,24,.375,12,18,.667,10,37,13,5,2,8,18,,21,53,.396,4,17,.235,9,18,.500,5,28,16,3,5,11,14,2025,east-tennessee-state
36900,8,2024-11-30,,Austin Peay,W,79,57,30,63,.476,8,21,.381,11,17,.647,13,43,20,5,3,9,12,,19,57,.333,7,26,.269,12,17,.706,7,26,10,5,1,10,19,2025,east-tennessee-state
36901,9,2024-12-03,@,James Madison,L,61,71,23,64,.359,8,29,.276,7,14,.500,12,32,9,8,1,10,16,,23,50,.460,5,16,.313,20,25,.800,6,35,13,3,5,10,12,2025,east-tennessee-state
36902,10,2024-12-07,@,Wichita State,L,87,96,33,71,.465,14,36,.389,7,12,.583,7,27,20,7,2,12,16,,35,64,.547,9,21,.429,17,21,.810,7,36,19,8,7,11,12,2025,east-tennessee-state
36903,11,2024-12-14,@,Jacksonville,L,52,60,20,58,.345,8,24,.333,4,14,.286,9,29,10,8,5,13,15,,23,56,.411,6,20,.300,8,11,.727,11,33,8,9,8,19,15,2025,east-tennessee-state
36904,12,2024-12-18,,Elon,W,84,58,31,58,.534,7,22,.318,15,21,.714,8,38,18,8,6,7,23,,18,53,.340,6,26,.231,16,33,.485,12,34,6,4,1,9,15,2025,east-tennessee-state
36905,13,2024-12-21,@,Kansas City,L,66,73,22,56,.393,9,30,.300,13,16,.813,10,25,14,6,6,12,22,,21,45,.467,11,21,.524,20,22,.909,7,24,8,8,2,12,17,2025,east-tennessee-state
36906,14,2025-01-01,,VMI,W,84,69,30,62,.484,17,40,.425,7,11,.636,11,36,25,7,3,7,17,,22,52,.423,7,17,.412,18,25,.720,8,31,14,6,3,11,14,2025,east-tennessee-state
36907,15,2025-01-04,,Wofford,L,78,81,25,46,.543,9,21,.429,19,28,.679,6,23,11,10,1,12,22,,29,47,.617,9,20,.450,14,29,.483,8,25,17,7,4,14,20,2025,east-tennessee-state
36908,16,2025-01-08,@,Mercer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
36909,17,2025-01-11,,The Citadel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
36910,18,2025-01-15,@,Furman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
36911,19,2025-01-18,@,Samford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
36912,20,2025-01-22,,Western Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
36913,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,east-tennessee-state
36914,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,east-tennessee-state
36915,21,2025-01-25,,Chattanooga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
36916,22,2025-01-29,@,UNC Greensboro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
36917,23,2025-02-01,,Furman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
36918,24,2025-02-05,@,VMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
36919,25,2025-02-08,,Samford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
36920,26,2025-02-12,@,Western Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
36921,27,2025-02-15,@,Chattanooga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
36922,28,2025-02-19,,UNC Greensboro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
36923,29,2025-02-22,@,Wofford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
36924,30,2025-02-26,,Mercer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
36925,31,2025-03-01,@,The Citadel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,east-tennessee-state
