,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
42000,1,2024-11-04,@,Charlotte,L,79,88,32,57,.561,9,21,.429,6,10,.600,9,28,18,3,4,9,16,,31,54,.574,11,22,.500,15,19,.789,3,16,20,6,0,4,9,2025,presbyterian
42001,2,2024-11-06,,,W,120,45,43,69,.623,11,26,.423,23,29,.793,9,44,22,14,6,7,15,,17,60,.283,3,22,.136,8,16,.500,7,20,7,4,1,17,18,2025,presbyterian
42002,3,2024-11-08,@,NC State,L,72,81,28,57,.491,5,16,.313,11,16,.688,12,29,10,7,1,15,19,,31,56,.554,7,19,.368,12,19,.632,10,27,18,12,3,12,16,2025,presbyterian
42003,4,2024-11-13,,Wofford,W,71,68,25,52,.481,9,18,.500,12,21,.571,6,25,11,2,3,9,13,,26,57,.456,9,28,.321,7,9,.778,9,32,16,7,4,11,19,2025,presbyterian
42004,5,2024-11-16,@,Kennesaw State,L,67,85,22,49,.449,5,13,.385,18,28,.643,8,27,10,7,2,14,22,,26,58,.448,11,25,.440,22,29,.759,12,36,12,8,4,9,20,2025,presbyterian
42005,6,2024-11-21,@,Stephen F. Austin,W (1 OT),58,55,19,61,.311,5,23,.217,15,24,.625,8,37,8,10,3,19,21,,21,54,.389,4,17,.235,9,22,.409,9,41,9,10,5,17,17,2025,presbyterian
42006,7,2024-11-22,N,Youngstown State,W,67,42,25,54,.463,5,11,.455,12,19,.632,6,35,11,9,4,10,13,,16,59,.271,6,27,.222,4,9,.444,11,32,7,6,2,15,14,2025,presbyterian
42007,8,2024-11-23,N,Monmouth,W,71,61,27,60,.450,10,24,.417,7,11,.636,12,32,14,7,2,10,17,,19,45,.422,6,17,.353,17,24,.708,9,29,8,7,2,14,14,2025,presbyterian
42008,9,2024-11-27,@,Tennessee Tech,L,75,90,29,66,.439,11,25,.440,6,12,.500,11,34,16,2,1,7,13,,34,68,.500,14,30,.467,8,10,.800,9,35,22,6,5,4,9,2025,presbyterian
42009,10,2024-12-03,@,Florida A&M,L,63,66,21,60,.350,7,22,.318,14,22,.636,16,42,11,8,4,20,18,,22,59,.373,7,24,.292,15,20,.750,8,33,11,12,8,12,18,2025,presbyterian
42010,11,2024-12-11,,,W,97,57,37,63,.587,11,25,.440,12,16,.750,10,41,25,10,5,11,12,,22,61,.361,6,23,.261,7,10,.700,8,25,9,8,3,14,14,2025,presbyterian
42011,12,2024-12-15,@,Miami (FL),L,75,94,29,63,.460,9,27,.333,8,12,.667,8,22,11,4,4,3,17,,35,52,.673,7,14,.500,17,22,.773,5,34,15,1,4,7,13,2025,presbyterian
42012,13,2024-12-18,,Virginia-Lynchburg,W,116,53,43,67,.642,8,18,.444,22,27,.815,9,45,22,10,3,8,18,,17,52,.327,4,12,.333,15,24,.625,2,19,5,2,4,17,20,2025,presbyterian
42013,14,2024-12-21,,Manhattan,L (1 OT),81,86,25,63,.397,11,31,.355,20,29,.690,13,37,17,6,3,10,22,,26,63,.413,9,26,.346,25,32,.781,9,34,14,6,6,10,21,2025,presbyterian
42014,15,2024-12-30,@,South Carolina,L,59,69,21,44,.477,5,10,.500,12,16,.750,3,21,8,7,3,13,25,,22,48,.458,5,13,.385,20,30,.667,11,30,15,7,5,11,14,2025,presbyterian
42015,16,2025-01-02,,Longwood,W,68,60,22,54,.407,3,20,.150,21,28,.750,13,40,10,3,3,12,20,,20,55,.364,1,15,.067,19,26,.731,8,29,9,7,0,7,23,2025,presbyterian
42016,17,2025-01-04,@,Gardner-Webb,L,61,63,22,59,.373,6,20,.300,11,16,.688,6,23,12,9,2,5,16,,24,55,.436,3,11,.273,12,21,.571,14,41,9,2,4,14,17,2025,presbyterian
42017,18,2025-01-08,@,USC Upstate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,presbyterian
42018,19,2025-01-11,,UNC Asheville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,presbyterian
42019,20,2025-01-18,@,High Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,presbyterian
42020,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,presbyterian
42021,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,presbyterian
42022,21,2025-01-22,,Charleston Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,presbyterian
42023,22,2025-01-25,,Radford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,presbyterian
42024,23,2025-01-29,@,Winthrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,presbyterian
42025,24,2025-02-01,,High Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,presbyterian
42026,25,2025-02-05,,USC Upstate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,presbyterian
42027,26,2025-02-12,@,Charleston Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,presbyterian
42028,27,2025-02-15,@,Longwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,presbyterian
42029,28,2025-02-19,,Winthrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,presbyterian
42030,29,2025-02-22,@,Radford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,presbyterian
42031,30,2025-02-26,@,UNC Asheville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,presbyterian
42032,31,2025-03-01,,Gardner-Webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,presbyterian
