,Rk,Gtm,Date,Unnamed: 3,Opp,Type,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
35784,11.0,11.0,2024-12-19,@,Georgia,REG (Non-Conf),L,49,100,,18,53,0.34,4,19,0.211,14,34,0.412,0.377,9,12,0.75,5,19,24,8,3,4,18,17,37,69,0.536,14,34,0.412,23,35,0.657,0.638,12,19,0.632,14,25,39,24,15,6,5,14,2025,buffalo
35785,12.0,12.0,2024-12-29,@,Temple,REG (Non-Conf),L,71,91,,25,64,0.391,8,29,0.276,17,35,0.486,0.453,13,22,0.591,6,21,27,14,11,3,13,25,30,57,0.526,8,21,0.381,22,36,0.611,0.596,23,35,0.657,8,30,38,18,9,4,15,18,2025,buffalo
35786,13.0,13.0,2025-01-04,@,Miami (OH),REG (Conf),L,79,93,,28,55,0.509,10,20,0.5,18,35,0.514,0.6,13,17,0.765,5,28,33,14,6,4,13,20,32,71,0.451,17,34,0.5,15,37,0.405,0.57,12,15,0.8,12,24,36,20,4,2,7,16,2025,buffalo
35787,14.0,14.0,2025-01-07,,Ohio,REG (Conf),L,79,88,,29,68,0.426,7,27,0.259,22,41,0.537,0.478,14,22,0.636,9,21,30,19,10,4,12,16,33,65,0.508,8,23,0.348,25,42,0.595,0.569,14,19,0.737,10,30,40,19,9,5,16,20,2025,buffalo
35788,15.0,15.0,2025-01-10,,Kent State,REG (Conf),L,49,68,,16,53,0.302,7,29,0.241,9,24,0.375,0.368,10,13,0.769,6,20,26,15,6,3,15,15,27,62,0.435,4,25,0.16,23,37,0.622,0.468,10,15,0.667,14,28,42,14,7,6,13,15,2025,buffalo
35789,16.0,16.0,2025-01-14,@,Bowling Green,REG (Conf),L,61,79,,19,59,0.322,7,33,0.212,12,26,0.462,0.381,16,19,0.842,9,24,33,9,4,5,11,21,22,53,0.415,8,24,0.333,14,29,0.483,0.491,27,36,0.75,7,28,35,10,7,5,9,17,2025,buffalo
35790,17.0,17.0,2025-01-18,@,Western Michigan,REG (Conf),W,85,76,,29,59,0.492,15,32,0.469,14,27,0.519,0.619,12,25,0.48,6,30,36,18,8,4,17,17,30,67,0.448,5,22,0.227,25,45,0.556,0.485,11,19,0.579,6,32,38,10,13,2,14,21,2025,buffalo
35791,18.0,18.0,2025-01-21,,Akron,REG (Conf),L,58,90,,21,69,0.304,9,36,0.25,12,33,0.364,0.37,7,13,0.538,7,18,25,13,14,4,10,10,35,61,0.574,13,25,0.52,22,36,0.611,0.68,7,9,0.778,5,41,46,21,6,7,19,18,2025,buffalo
35792,19.0,19.0,2025-01-25,@,Eastern Michigan,REG (Conf),L,77,90,,27,59,0.458,11,29,0.379,16,30,0.533,0.551,12,16,0.75,14,18,32,14,4,2,19,20,32,59,0.542,5,15,0.333,27,44,0.614,0.585,21,22,0.955,7,17,24,16,12,2,9,15,2025,buffalo
35793,20.0,20.0,2025-01-28,,Central Michigan,REG (Conf),W,75,69,,28,62,0.452,9,27,0.333,19,35,0.543,0.524,10,17,0.588,12,22,34,15,11,3,17,20,27,55,0.491,5,19,0.263,22,36,0.611,0.536,10,23,0.435,10,24,34,12,9,1,17,16,2025,buffalo
35794,21.0,21.0,2025-02-01,,Ball State,REG (Conf),L,76,89,,25,65,0.385,8,39,0.205,17,26,0.654,0.446,18,19,0.947,12,23,35,18,5,5,10,22,29,63,0.46,6,17,0.353,23,46,0.5,0.508,25,35,0.714,14,25,39,16,4,2,9,18,2025,buffalo
35795,22.0,22.0,2025-02-04,@,Toledo,REG (Conf),L,74,87,,26,57,0.456,7,26,0.269,19,31,0.613,0.518,15,21,0.714,8,23,31,10,5,0,12,22,29,64,0.453,8,19,0.421,21,45,0.467,0.516,21,28,0.75,13,24,37,19,7,1,8,16,2025,buffalo
35796,23.0,23.0,2025-02-08,,Georgia State,REG (Non-Conf),L,75,80,,24,72,0.333,5,33,0.152,19,39,0.487,0.368,22,28,0.786,14,28,42,13,8,3,13,22,27,60,0.45,6,21,0.286,21,39,0.538,0.5,20,26,0.769,9,33,42,16,9,2,17,25,2025,buffalo
35797,24.0,24.0,2025-02-11,@,Northern Illinois,REG (Conf),W,73,67,,24,54,0.444,9,19,0.474,15,35,0.429,0.528,16,20,0.8,7,26,33,10,5,2,12,11,26,60,0.433,4,22,0.182,22,38,0.579,0.467,11,11,1.0,7,24,31,6,7,5,11,14,2025,buffalo
35798,25.0,25.0,2025-02-15,,Bowling Green,REG (Conf),L,59,63,,20,49,0.408,7,16,0.438,13,33,0.394,0.48,12,21,0.571,8,28,36,10,6,2,17,18,22,52,0.423,4,18,0.222,18,34,0.529,0.462,15,19,0.789,5,19,24,7,11,6,14,22,2025,buffalo
35799,26.0,26.0,2025-02-18,,Western Michigan,REG (Conf),L,64,97,,19,43,0.442,2,12,0.167,17,31,0.548,0.465,24,37,0.649,4,18,22,12,6,5,18,13,41,71,0.577,13,26,0.5,28,45,0.622,0.669,2,5,0.4,14,22,36,27,11,1,11,27,2025,buffalo
35800,27.0,27.0,2025-02-22,@,Ball State,REG (Conf),L,66,80,,22,55,0.4,4,23,0.174,18,32,0.563,0.436,18,26,0.692,8,22,30,9,4,3,14,29,24,55,0.436,6,13,0.462,18,42,0.429,0.491,26,36,0.722,11,25,36,10,5,0,11,19,2025,buffalo
35801,28.0,28.0,2025-02-25,@,Central Michigan,REG (Conf),L,69,73,,26,65,0.4,9,24,0.375,17,41,0.415,0.469,8,10,0.8,14,21,35,10,8,3,15,15,28,59,0.475,6,14,0.429,22,45,0.489,0.525,11,13,0.846,9,24,33,11,7,3,12,10,2025,buffalo
35802,29.0,29.0,2025-03-01,,Toledo,REG (Conf),W,87,74,,35,56,0.625,13,23,0.565,22,33,0.667,0.741,4,7,0.571,5,18,23,18,7,5,14,14,28,54,0.519,5,13,0.385,23,41,0.561,0.565,13,15,0.867,5,15,20,14,8,2,9,12,2025,buffalo
35803,30.0,30.0,2025-03-04,,Miami (OH),REG (Conf),L,69,84,,26,59,0.441,7,24,0.292,19,35,0.543,0.5,10,14,0.714,7,21,28,16,9,3,14,11,33,59,0.559,11,19,0.579,22,40,0.55,0.653,7,10,0.7,5,23,28,24,12,4,10,11,2025,buffalo
35804,31.0,31.0,2025-03-07,@,Akron,REG (Conf),L,70,88,,23,61,0.377,7,27,0.259,16,34,0.471,0.434,17,19,0.895,11,22,33,8,3,3,12,16,33,70,0.471,10,28,0.357,23,42,0.548,0.543,12,19,0.632,15,28,43,18,8,2,6,13,2025,buffalo
35805,,,,,,,9-22,2226,2508,,776,1821,0.426,243,800,0.304,533,1021,0.522,0.493,431,616,0.7,240,727,967,419,209,109,440,517,916,1947,0.47,259,709,0.365,657,1238,0.531,0.537,417,578,0.721,294,795,1089,489,271,102,371,534,2025,buffalo
