,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
34551,1,2024-11-07,,Oakwood,W,121,78,46,84,.548,12,33,.364,17,26,.654,16,56,25,12,9,18,34,,23,68,.338,9,25,.360,23,43,.535,11,33,13,10,1,21,18,2025,alabama-am
34552,2,2024-11-11,,Arkansas Baptist,W,103,57,38,68,.559,12,23,.522,15,28,.536,15,37,23,9,5,16,17,,19,48,.396,1,9,.111,18,24,.750,6,20,10,7,5,22,20,2025,alabama-am
34553,3,2024-11-13,,Fisk,W,103,69,40,80,.500,11,30,.367,12,15,.800,18,46,26,13,7,14,18,,22,61,.361,10,26,.385,13,21,.619,9,26,16,9,3,21,13,2025,alabama-am
34554,4,2024-11-16,@,Tennessee State,L,71,81,27,76,.355,3,19,.158,14,24,.583,18,38,12,10,1,16,28,,29,59,.492,5,14,.357,18,32,.563,12,44,14,9,7,20,21,2025,alabama-am
34555,5,2024-11-19,@,Georgia,L,45,93,16,54,.296,6,21,.286,7,12,.583,6,16,8,11,4,21,29,,28,53,.528,9,25,.360,28,41,.683,15,44,18,16,7,16,15,2025,alabama-am
34556,6,2024-11-22,,South Carolina State,L,70,82,23,59,.390,7,27,.259,17,26,.654,11,28,12,8,5,11,15,,30,56,.536,11,21,.524,11,13,.846,7,32,19,6,3,14,20,2025,alabama-am
34557,7,2024-11-23,,Coastal Carolina,W,77,70,24,56,.429,7,16,.438,22,31,.710,11,33,10,6,2,11,25,,21,52,.404,9,23,.391,19,29,.655,14,38,12,5,0,13,24,2025,alabama-am
34558,8,2024-11-25,,IU Indianapolis,L,83,88,26,57,.456,5,25,.200,26,33,.788,11,32,13,4,4,8,26,,24,57,.421,12,28,.429,28,32,.875,10,32,11,5,0,8,23,2025,alabama-am
34559,9,2024-11-30,,Lipscomb,L,44,82,16,64,.250,5,21,.238,7,11,.636,9,30,11,13,4,15,14,,28,61,.459,14,35,.400,12,15,.800,8,44,21,13,6,18,15,2025,alabama-am
34560,10,2024-12-15,@,Chattanooga,L,63,85,24,55,.436,11,21,.524,4,13,.308,8,25,11,7,1,10,21,,25,49,.510,14,32,.438,21,24,.875,9,30,19,6,1,9,15,2025,alabama-am
34561,11,2024-12-18,@,UAB,L,67,96,23,68,.338,9,30,.300,12,20,.600,19,38,13,6,8,18,19,,32,74,.432,7,18,.389,25,30,.833,19,43,15,10,5,9,17,2025,alabama-am
34562,12,2024-12-21,,Samford,L,90,97,29,60,.483,13,27,.481,19,30,.633,7,24,18,11,1,14,24,,32,55,.582,14,27,.519,19,27,.704,8,28,17,9,3,18,22,2025,alabama-am
34563,13,2024-12-28,@,Georgia Tech,L,49,92,15,72,.208,8,33,.242,11,17,.647,17,34,11,11,2,18,17,,33,61,.541,10,21,.476,16,21,.762,10,44,27,13,8,18,17,2025,alabama-am
34564,14,2025-01-04,,Arkansas-Pine Bluff,W,89,79,29,59,.492,6,22,.273,25,38,.658,13,34,16,15,1,18,25,,26,58,.448,6,17,.353,21,36,.583,15,37,10,14,2,21,27,2025,alabama-am
34565,15,2025-01-06,,Mississippi Valley State,W,79,67,30,66,.455,7,27,.259,12,17,.706,19,46,18,5,6,18,17,,24,59,.407,7,23,.304,12,18,.667,5,22,11,8,2,8,14,2025,alabama-am
34566,16,2025-01-11,@,Alcorn State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
34567,17,2025-01-13,@,Jackson State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
34568,18,2025-01-18,,Alabama State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
34569,19,2025-01-25,,Texas Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
34570,20,2025-01-27,,Prairie View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
34571,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,alabama-am
34572,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,alabama-am
34573,21,2025-02-01,@,Florida A&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
34574,22,2025-02-03,@,Bethune-Cookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
34575,23,2025-02-08,,Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
34576,24,2025-02-10,,Grambling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
34577,25,2025-02-15,@,Mississippi Valley State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
34578,26,2025-02-17,@,Arkansas-Pine Bluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
34579,27,2025-02-22,,Bethune-Cookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
34580,28,2025-02-24,,Florida A&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
34581,29,2025-03-01,@,Alabama State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
34582,30,2025-03-06,@,Grambling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
34583,31,2025-03-08,@,Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,alabama-am
