,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
43768,1,2024-11-04,,Sacred Heart,W,81,70,27,55,.491,11,23,.478,16,23,.696,6,32,14,10,5,16,12,,29,68,.426,5,20,.250,7,11,.636,11,35,11,10,3,16,20,2025,temple
43769,2,2024-11-08,N,Monmouth,W,103,74,34,65,.523,10,27,.370,25,32,.781,10,40,17,7,4,6,19,,22,67,.328,8,27,.296,22,24,.917,15,36,18,2,1,11,23,2025,temple
43770,3,2024-11-12,,Drexel,W,69,61,22,53,.415,4,12,.333,21,31,.677,10,37,8,5,3,7,13,,23,67,.343,7,33,.212,8,12,.667,16,41,14,3,2,7,21,2025,temple
43771,4,2024-11-15,@,Boston College,L,69,72,25,59,.424,8,18,.444,11,18,.611,8,31,7,3,6,10,19,,26,61,.426,7,20,.350,13,20,.650,10,34,14,5,5,7,21,2025,temple
43772,5,2024-11-22,N,Florida State,L,69,78,22,56,.393,5,21,.238,20,32,.625,8,30,7,9,2,14,23,,28,61,.459,7,19,.368,15,24,.625,11,35,12,9,6,15,24,2025,temple
43773,6,2024-11-23,N,UMass,W,87,80,28,59,.475,5,17,.294,26,38,.684,11,35,5,5,6,10,24,,22,56,.393,5,23,.217,31,42,.738,12,30,10,7,4,10,26,2025,temple
43774,7,2024-11-30,@,La Salle,L,75,83,30,67,.448,1,16,.063,14,16,.875,8,40,13,4,4,15,15,,32,81,.395,7,25,.280,12,16,.750,13,39,16,12,8,6,16,2025,temple
43775,8,2024-12-07,N,Villanova,L,65,94,20,54,.370,7,23,.304,18,29,.621,10,24,14,8,0,5,17,,31,53,.585,19,30,.633,13,20,.650,8,32,17,3,2,12,25,2025,temple
43776,9,2024-12-10,,Holy Family,W,110,81,37,63,.587,13,30,.433,23,29,.793,6,27,19,12,8,5,15,,30,63,.476,10,20,.500,11,17,.647,8,27,19,3,4,18,20,2025,temple
43777,10,2024-12-15,@,Hofstra,W,60,42,20,64,.313,4,16,.250,16,20,.800,11,46,8,7,3,8,16,,14,56,.250,5,29,.172,9,15,.600,8,38,8,6,12,9,17,2025,temple
43778,11,2024-12-18,,Davidson,W,62,61,23,54,.426,3,19,.158,13,16,.813,9,34,7,6,5,10,12,,23,62,.371,7,24,.292,8,12,.667,12,33,11,7,1,9,12,2025,temple
43779,12,2024-12-21,N,Rhode Island,L,79,85,29,64,.453,9,23,.391,12,16,.750,8,28,12,11,3,10,18,,29,56,.518,8,22,.364,19,22,.864,4,32,17,7,1,16,16,2025,temple
43780,13,2024-12-29,,Buffalo,W,91,71,30,57,.526,8,21,.381,23,35,.657,8,38,18,9,4,15,18,,25,64,.391,8,29,.276,13,22,.591,6,27,14,11,3,13,25,2025,temple
43781,14,2025-01-03,,Wichita State,W,91,85,29,58,.500,9,20,.450,24,31,.774,6,30,15,9,3,15,20,,31,65,.477,7,20,.350,16,28,.571,14,35,18,10,3,14,24,2025,temple
43782,15,2025-01-08,@,East Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43783,16,2025-01-11,@,Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43784,17,2025-01-16,,Memphis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43785,18,2025-01-19,,Tulane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43786,19,2025-01-22,@,North Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43787,20,2025-01-25,@,UTSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43788,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,temple
43789,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,temple
43790,21,2025-01-29,,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43791,22,2025-02-01,,East Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43792,23,2025-02-06,@,South Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43793,24,2025-02-09,@,Memphis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43794,25,2025-02-12,,Tulsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43795,26,2025-02-16,,Florida Atlantic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43796,27,2025-02-19,@,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43797,28,2025-02-23,@,UAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43798,29,2025-02-26,,South Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43799,30,2025-03-04,@,Tulsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
43800,31,2025-03-09,,North Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,temple
