,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
36992,1,2024-11-04,,Alice Lloyd,W,98,69,35,80,.438,9,40,.225,19,32,.594,25,46,19,17,1,18,16,,25,56,.446,4,15,.267,15,23,.652,9,30,15,10,1,27,26,2025,eastern-kentucky
36993,2,2024-11-08,@,ETSU,W,82,78,30,61,.492,12,25,.480,10,15,.667,13,31,17,8,7,11,23,,26,61,.426,6,24,.250,20,29,.690,18,36,7,6,3,12,17,2025,eastern-kentucky
36994,3,2024-11-12,@,Clemson,L,62,75,26,61,.426,6,24,.250,4,5,.800,11,28,6,6,5,15,18,,28,61,.459,7,24,.292,12,19,.632,17,39,17,8,4,13,10,2025,eastern-kentucky
36995,4,2024-11-19,@,Chicago State,W,86,66,35,75,.467,11,30,.367,5,12,.417,14,45,25,10,2,10,14,,24,61,.393,9,25,.360,9,14,.643,6,34,15,8,9,14,13,2025,eastern-kentucky
36996,5,2024-11-25,N,Ball State,L,61,63,19,61,.311,6,24,.250,17,26,.654,20,41,10,13,2,11,16,,22,45,.489,6,17,.353,13,19,.684,4,27,8,6,3,15,17,2025,eastern-kentucky
36997,6,2024-11-26,N,Southern Illinois,W,77,72,26,63,.413,8,28,.286,17,22,.773,13,35,9,12,2,9,22,,23,53,.434,6,19,.316,20,27,.741,7,30,11,4,3,17,17,2025,eastern-kentucky
36998,7,2024-11-27,N,Louisiana Tech,L,69,78,24,60,.400,12,32,.375,9,11,.818,6,27,12,3,3,4,17,,30,56,.536,5,15,.333,13,21,.619,9,39,13,4,5,8,14,2025,eastern-kentucky
36999,8,2024-12-01,@,Troy,L,74,84,29,62,.468,4,22,.182,12,16,.750,8,19,13,11,4,10,15,,29,50,.580,8,17,.471,18,20,.900,8,30,18,6,3,15,14,2025,eastern-kentucky
37000,9,2024-12-06,,Campbellsville,W,98,62,35,81,.432,14,34,.412,14,28,.500,25,55,16,11,5,10,13,,26,63,.413,8,18,.444,2,6,.333,10,34,10,6,8,17,17,2025,eastern-kentucky
37001,10,2024-12-11,@,Pitt,L,56,96,23,70,.329,7,28,.250,3,5,.600,14,31,6,6,2,13,19,,33,54,.611,11,23,.478,19,25,.760,5,37,21,7,5,10,11,2025,eastern-kentucky
37002,11,2024-12-14,,Eastern Illinois,W,81,66,28,62,.452,17,38,.447,8,12,.667,8,33,21,12,5,15,16,,28,67,.418,3,18,.167,7,15,.467,14,41,7,9,1,17,15,2025,eastern-kentucky
37003,12,2024-12-21,,Jacksonville State,L,80,91,28,71,.394,7,30,.233,17,19,.895,15,32,8,8,6,5,15,,31,68,.456,12,24,.500,17,22,.773,19,43,18,4,4,10,14,2025,eastern-kentucky
37004,13,2024-12-28,@,Louisville,L,76,78,30,67,.448,10,25,.400,6,7,.857,9,29,9,8,2,10,21,,24,64,.375,11,36,.306,19,24,.792,18,44,12,7,4,14,10,2025,eastern-kentucky
37005,14,2025-01-02,@,Central Arkansas,W (2 OT),89,83,31,76,.408,11,33,.333,16,21,.762,10,44,17,8,3,13,17,,33,81,.407,10,36,.278,7,14,.500,8,36,20,9,5,12,19,2025,eastern-kentucky
37006,15,2025-01-04,@,North Alabama,L,67,88,23,66,.348,5,27,.185,16,19,.842,10,31,8,8,4,6,21,,32,67,.478,7,23,.304,17,24,.708,19,51,17,5,4,10,15,2025,eastern-kentucky
37007,16,2025-01-09,,North Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,eastern-kentucky
37008,17,2025-01-11,,Jacksonville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,eastern-kentucky
37009,18,2025-01-16,@,Austin Peay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,eastern-kentucky
37010,19,2025-01-18,,Bellarmine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,eastern-kentucky
37011,20,2025-01-23,,Stetson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,eastern-kentucky
37012,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,eastern-kentucky
37013,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,eastern-kentucky
37014,21,2025-01-25,,Florida Gulf Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,eastern-kentucky
37015,22,2025-01-30,@,Lipscomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,eastern-kentucky
37016,23,2025-02-01,,Austin Peay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,eastern-kentucky
37017,24,2025-02-06,@,Florida Gulf Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,eastern-kentucky
37018,25,2025-02-08,@,Stetson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,eastern-kentucky
37019,26,2025-02-13,,West Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,eastern-kentucky
37020,27,2025-02-15,,Queens (NC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,eastern-kentucky
37021,28,2025-02-18,,Lipscomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,eastern-kentucky
37022,29,2025-02-20,@,Bellarmine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,eastern-kentucky
37023,30,2025-02-24,@,Jacksonville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,eastern-kentucky
