,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
38034,1,2024-11-04,@,Wisconsin,L,61,85,23,53,.434,9,24,.375,6,7,.857,3,20,8,4,2,12,20,,29,59,.492,11,31,.355,16,16,1.000,7,32,15,7,2,11,14,2025,holy-cross
38035,2,2024-11-08,@,Rhode Island,L,77,91,25,61,.410,12,34,.353,15,18,.833,10,32,13,5,2,13,21,,31,57,.544,6,21,.286,23,29,.793,4,29,19,8,3,7,16,2025,holy-cross
38036,3,2024-11-15,N,Sacred Heart,W,82,75,27,53,.509,10,25,.400,18,24,.750,8,29,12,1,1,7,17,,25,56,.446,10,25,.400,15,22,.682,10,29,14,5,2,7,22,2025,holy-cross
38037,4,2024-11-16,@,Brown,W,73,65,25,56,.446,10,21,.476,13,14,.929,9,28,9,10,4,10,11,,26,63,.413,6,29,.207,7,10,.700,16,36,14,4,7,16,15,2025,holy-cross
38038,5,2024-11-17,N,New Hampshire,W,74,72,26,54,.481,12,24,.500,10,20,.500,10,33,14,3,2,7,11,,26,50,.520,11,19,.579,9,16,.563,5,29,16,4,2,7,17,2025,holy-cross
38039,6,2024-11-20,,Mitchell,W,88,49,36,58,.621,6,16,.375,10,13,.769,6,32,13,11,3,14,10,,19,57,.333,5,21,.238,6,9,.667,6,22,4,7,3,17,13,2025,holy-cross
38040,7,2024-11-24,@,Maine,L,55,80,21,60,.350,3,20,.150,10,10,1.000,10,29,10,5,0,14,10,,32,62,.516,9,24,.375,7,8,.875,5,31,21,8,1,9,13,2025,holy-cross
38041,8,2024-11-29,@,Virginia,L,41,67,17,51,.333,5,22,.227,2,5,.400,5,28,7,4,2,10,15,,24,55,.436,9,25,.360,10,12,.833,7,33,20,4,4,6,10,2025,holy-cross
38042,9,2024-12-04,,Harvard,W,68,67,25,54,.463,7,18,.389,11,14,.786,5,28,11,7,5,11,8,,27,65,.415,7,25,.280,6,6,1.000,10,34,12,6,3,12,13,2025,holy-cross
38043,10,2024-12-07,,Central Connecticut,L,56,69,22,51,.431,8,21,.381,4,5,.800,8,27,12,3,3,17,11,,28,54,.519,5,17,.294,8,12,.667,6,25,11,14,2,10,8,2025,holy-cross
38044,11,2024-12-17,@,Quinnipiac,W,70,69,26,61,.426,14,29,.483,4,7,.571,3,26,18,4,3,6,12,,29,58,.500,4,21,.190,7,13,.538,5,35,8,3,1,9,12,2025,holy-cross
38045,12,2024-12-20,@,Siena,W,78,70,25,55,.455,15,29,.517,13,16,.813,8,27,18,1,2,8,14,,27,55,.491,4,15,.267,12,18,.667,9,27,8,4,3,5,15,2025,holy-cross
38046,13,2024-12-29,,Regis (MA),W,82,46,31,63,.492,11,25,.440,9,11,.818,7,42,20,8,2,10,8,,18,67,.269,5,35,.143,5,9,.556,10,34,9,7,2,12,9,2025,holy-cross
