,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
42426,1,2024-11-05,,Cal State Maritime,W,106,44,41,63,.651,17,32,.531,7,14,.500,6,44,35,13,10,17,22,,14,61,.230,4,31,.129,12,19,.632,12,28,7,8,0,22,15,2025,sacramento-state
42427,2,2024-11-08,@,Fresno State,L,57,64,24,61,.393,8,30,.267,1,2,.500,8,32,9,4,5,15,17,,21,61,.344,8,30,.267,14,19,.737,12,40,10,8,4,13,13,2025,sacramento-state
42428,3,2024-11-12,@,UC-San Diego,L,54,64,19,47,.404,8,29,.276,8,16,.500,8,34,12,4,4,17,22,,19,54,.352,8,28,.286,18,26,.692,7,26,17,10,1,9,20,2025,sacramento-state
42429,4,2024-11-16,,Cal State Northridge,L,69,79,22,53,.415,10,30,.333,15,20,.750,9,31,15,7,0,15,27,,25,50,.500,6,17,.353,23,31,.742,9,32,10,6,4,14,18,2025,sacramento-state
42430,5,2024-11-24,@,California,L,77,83,25,58,.431,10,27,.370,17,26,.654,7,30,13,5,1,11,31,,25,53,.472,7,26,.269,26,39,.667,11,33,12,6,5,12,21,2025,sacramento-state
42431,6,2024-11-27,@,Air Force,W,63,61,22,56,.393,9,21,.429,10,14,.714,10,37,13,4,3,12,27,,18,52,.346,8,28,.286,17,29,.586,7,34,14,5,4,4,19,2025,sacramento-state
42432,7,2024-11-30,,Mercyhurst,L,60,66,19,47,.404,8,22,.364,14,20,.700,10,32,12,7,1,15,20,,22,47,.468,10,25,.400,12,16,.750,6,27,16,9,0,13,20,2025,sacramento-state
42433,8,2024-12-04,@,Denver,L,59,80,21,53,.396,4,19,.211,13,19,.684,7,27,8,4,0,9,17,,28,55,.509,14,34,.412,10,13,.769,6,29,18,6,1,8,19,2025,sacramento-state
42434,9,2024-12-07,,Omaha,L,60,70,16,45,.356,8,26,.308,20,26,.769,9,34,11,5,5,17,12,,27,60,.450,8,23,.348,8,8,1.000,7,27,13,12,2,10,23,2025,sacramento-state
42435,10,2024-12-14,,UC-Davis,L,62,69,23,55,.418,7,22,.318,9,13,.692,9,29,13,9,0,15,21,,23,48,.479,4,15,.267,19,27,.704,7,30,10,10,3,14,15,2025,sacramento-state
42436,11,2024-12-17,@,Oregon State,L,45,82,18,56,.321,4,24,.167,5,11,.455,9,26,4,5,1,16,19,,29,54,.537,10,26,.385,14,16,.875,4,33,16,9,3,12,12,2025,sacramento-state
42437,12,2024-12-22,,Cal State Stanislaus,W,98,47,35,51,.686,13,24,.542,15,21,.714,5,38,23,7,5,9,10,,17,57,.298,9,31,.290,4,4,1.000,3,19,9,3,0,12,15,2025,sacramento-state
42438,13,2024-12-30,,Bethesda University (CA),W,78,38,28,62,.452,13,39,.333,9,16,.563,13,46,18,6,4,9,8,,16,53,.302,3,17,.176,3,7,.429,3,20,8,6,0,14,13,2025,sacramento-state
42439,14,2025-01-04,,Portland State,W,56,53,19,51,.373,5,24,.208,13,22,.591,10,35,13,6,5,9,16,,21,51,.412,6,22,.273,5,13,.385,5,32,12,6,3,12,18,2025,sacramento-state
42440,15,2025-01-09,,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,sacramento-state
42441,16,2025-01-11,,Eastern Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,sacramento-state
42442,17,2025-01-16,@,Northern Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,sacramento-state
42443,18,2025-01-18,@,Northern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,sacramento-state
42444,19,2025-01-23,,Idaho State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,sacramento-state
42445,20,2025-01-25,,Weber State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,sacramento-state
42446,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,sacramento-state
42447,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,sacramento-state
42448,21,2025-01-30,@,Montana State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,sacramento-state
42449,22,2025-02-01,@,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,sacramento-state
42450,23,2025-02-06,@,Eastern Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,sacramento-state
42451,24,2025-02-08,@,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,sacramento-state
42452,25,2025-02-13,,Northern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,sacramento-state
42453,26,2025-02-15,,Northern Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,sacramento-state
42454,27,2025-02-20,@,Weber State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,sacramento-state
