,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
37484,1,2024-11-04,@,Tennessee,L,64,80,24,55,.436,6,23,.261,10,15,.667,7,27,8,6,2,14,19,,28,55,.509,8,23,.348,16,21,.762,7,28,16,9,2,10,15,2025,gardner-webb
37485,2,2024-11-08,@,North Carolina Central,W,88,82,35,50,.700,3,8,.375,15,22,.682,6,29,12,8,4,20,19,,31,63,.492,5,20,.250,15,20,.750,11,19,16,10,0,10,21,2025,gardner-webb
37486,3,2024-11-11,@,Pitt,L,64,83,25,63,.397,7,17,.412,7,13,.538,9,34,8,4,5,17,17,,31,66,.470,9,30,.300,12,15,.800,7,36,18,10,6,9,13,2025,gardner-webb
37487,4,2024-11-15,,Elon,W,80,79,26,59,.441,10,23,.435,18,22,.818,14,31,16,5,8,9,20,,26,55,.473,8,23,.348,19,27,.704,8,27,13,4,3,11,16,2025,gardner-webb
37488,5,2024-11-19,@,Charlotte,L,54,60,19,51,.373,3,13,.231,13,18,.722,6,32,8,4,6,13,20,,21,57,.368,6,20,.300,12,20,.600,10,32,15,6,4,8,14,2025,gardner-webb
37489,6,2024-11-26,N,Southeastern Louisiana,W,73,69,28,54,.519,6,19,.316,11,17,.647,10,34,12,8,1,22,16,,28,64,.438,4,18,.222,9,10,.900,9,26,15,15,3,16,18,2025,gardner-webb
37490,7,2024-11-27,N,Bethune-Cookman,W,79,64,28,62,.452,9,22,.409,14,18,.778,11,41,15,3,2,14,18,,24,67,.358,5,22,.227,11,20,.550,9,28,5,7,2,8,16,2025,gardner-webb
37491,8,2024-11-29,@,Belmont,L,74,83,28,64,.438,7,23,.304,11,14,.786,9,36,12,7,4,16,14,,31,68,.456,8,33,.242,13,16,.813,9,34,16,13,6,12,15,2025,gardner-webb
37492,9,2024-12-04,@,Wofford,L,64,88,21,48,.438,4,19,.211,18,28,.643,10,21,6,5,3,17,11,,34,58,.586,12,24,.500,8,10,.800,9,28,23,7,1,12,22,2025,gardner-webb
37493,10,2024-12-07,,North Carolina Central,L,77,78,28,51,.549,5,17,.294,16,28,.571,11,32,16,4,3,17,20,,25,58,.431,6,18,.333,22,28,.786,10,29,11,17,2,8,23,2025,gardner-webb
37494,11,2024-12-14,,Queens (NC),L,83,85,32,52,.615,8,19,.421,11,22,.500,8,25,14,9,1,16,21,,27,48,.563,9,17,.529,22,29,.759,7,23,14,9,1,12,20,2025,gardner-webb
37495,12,2024-12-17,@,Georgia Southern,L,81,86,27,54,.500,5,13,.385,22,25,.880,6,34,8,4,3,17,24,,27,72,.375,9,28,.321,23,29,.793,15,34,15,7,4,9,24,2025,gardner-webb
37496,13,2024-12-21,@,East Carolina,W,84,79,30,58,.517,10,18,.556,14,20,.700,12,38,15,2,6,14,22,,25,64,.391,7,25,.280,22,36,.611,12,30,15,11,5,6,14,2025,gardner-webb
37497,14,2025-01-02,@,Charleston Southern,L,63,72,21,62,.339,2,18,.111,19,26,.731,8,33,4,4,4,10,21,,23,58,.397,7,29,.241,19,30,.633,8,41,13,5,2,11,23,2025,gardner-webb
37498,15,2025-01-04,,Presbyterian,W,63,61,24,55,.436,3,11,.273,12,21,.571,14,41,9,2,4,14,17,,22,59,.373,6,20,.300,11,16,.688,6,23,12,9,2,5,16,2025,gardner-webb
37499,16,2025-01-08,,Winthrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,gardner-webb
37500,17,2025-01-11,@,High Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,gardner-webb
37501,18,2025-01-15,@,Radford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,gardner-webb
37502,19,2025-01-18,,USC Upstate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,gardner-webb
37503,20,2025-01-22,,UNC Asheville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,gardner-webb
37504,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,gardner-webb
37505,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,gardner-webb
37506,21,2025-01-29,,Longwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,gardner-webb
37507,22,2025-02-01,@,Winthrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,gardner-webb
37508,23,2025-02-05,@,UNC Asheville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,gardner-webb
37509,24,2025-02-08,,Charleston Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,gardner-webb
37510,25,2025-02-15,@,USC Upstate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,gardner-webb
37511,26,2025-02-19,@,Longwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,gardner-webb
37512,27,2025-02-22,,High Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,gardner-webb
37513,28,2025-02-26,,Radford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,gardner-webb
37514,29,2025-03-01,@,Presbyterian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,gardner-webb
