,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
43243,1,2024-11-04,@,South Dakota,L,79,93,28,64,.438,5,20,.250,18,24,.750,14,36,9,5,5,17,25,,32,62,.516,10,24,.417,19,32,.594,9,29,17,10,6,11,22,2025,southern
43244,2,2024-11-07,@,Iowa,L,74,89,31,65,.477,6,19,.316,6,15,.400,9,34,16,10,1,11,15,,32,60,.533,18,40,.450,7,12,.583,5,32,26,5,4,12,14,2025,southern
43245,3,2024-11-13,@,East Texas A&M,L,68,70,24,59,.407,8,13,.615,12,22,.545,8,27,16,10,2,14,15,,25,52,.481,7,23,.304,13,18,.722,6,30,14,7,8,17,18,2025,southern
43246,4,2024-11-17,,Ecclesia,W,131,42,54,96,.563,12,33,.364,11,15,.733,25,58,32,26,6,8,22,,11,45,.244,2,11,.182,18,29,.621,5,23,6,5,0,32,12,2025,southern
43247,5,2024-11-20,@,Texas A&M,L,54,71,21,54,.389,6,25,.240,6,11,.545,7,27,11,8,8,18,24,,26,69,.377,5,26,.192,14,26,.538,23,49,11,14,4,10,16,2025,southern
43248,6,2024-11-25,,Champion Christian,W,121,58,41,74,.554,15,40,.375,24,26,.923,12,44,10,8,1,7,16,,20,58,.345,11,41,.268,7,13,.538,4,19,8,3,2,16,16,2025,southern
43249,7,2024-11-30,@,Louisiana Tech,W,73,70,26,60,.433,9,25,.360,12,17,.706,9,28,15,13,4,13,17,,22,50,.440,9,26,.346,17,22,.773,7,28,18,9,7,16,14,2025,southern
43250,8,2024-12-07,@,Tulsa,W,70,66,23,62,.371,3,14,.214,21,25,.840,12,30,6,8,3,7,15,,21,51,.412,8,26,.308,16,21,.762,6,32,12,3,5,13,17,2025,southern
43251,9,2024-12-10,,Lindsey Wilson,W,94,69,34,66,.515,7,15,.467,19,27,.704,16,36,19,9,2,7,13,,26,51,.510,6,13,.462,11,12,.917,4,19,18,5,4,14,17,2025,southern
43252,10,2024-12-17,@,Ole Miss,L,61,74,22,58,.379,7,23,.304,10,18,.556,10,32,14,14,6,18,24,,22,53,.415,10,25,.400,20,29,.690,7,30,18,14,10,17,16,2025,southern
43253,11,2024-12-20,@,Loyola Marymount,L,73,89,26,68,.382,3,21,.143,18,26,.692,15,35,11,6,1,8,15,,30,60,.500,16,28,.571,13,20,.650,13,38,22,5,5,11,18,2025,southern
43254,12,2024-12-22,@,USC,L,51,82,17,52,.327,2,19,.105,15,22,.682,7,22,8,8,1,18,25,,24,50,.480,6,17,.353,28,35,.800,7,35,17,11,6,14,15,2025,southern
43255,13,2024-12-30,@,Nebraska,L,43,77,17,67,.254,3,24,.125,6,16,.375,14,36,10,9,4,8,17,,26,53,.491,13,30,.433,12,18,.667,7,44,22,3,5,14,17,2025,southern
43256,14,2025-01-04,@,Texas Southern,W,67,58,23,52,.442,12,27,.444,9,16,.563,5,32,10,10,4,18,16,,17,61,.279,5,18,.278,19,23,.826,11,32,8,12,8,15,17,2025,southern
43257,15,2025-01-06,@,Prairie View,W,84,80,33,62,.532,4,14,.286,14,27,.519,15,36,15,13,3,18,25,,25,46,.543,8,16,.500,22,31,.710,3,20,9,11,5,20,19,2025,southern
43258,16,2025-01-11,,Florida A&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
43259,17,2025-01-13,,Bethune-Cookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
43260,18,2025-01-18,,Grambling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
43261,19,2025-01-25,@,Arkansas-Pine Bluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
43262,20,2025-01-27,@,Mississippi Valley State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
43263,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,southern
43264,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,southern
43265,21,2025-02-01,,Alcorn State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
43266,22,2025-02-03,,Jackson State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
43267,23,2025-02-08,@,Alabama A&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
43268,24,2025-02-10,@,Alabama State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
43269,25,2025-02-15,,Prairie View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
43270,26,2025-02-17,,Texas Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
43271,27,2025-02-22,@,Grambling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
43272,28,2025-03-01,@,Bethune-Cookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
43273,29,2025-03-03,@,Florida A&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
43274,30,2025-03-06,,Alabama State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
43275,31,2025-03-08,,Alabama A&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,southern
