,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
35172,1,2024-11-04,@,Penn State,L,66,108,24,56,.429,7,19,.368,11,15,.733,8,27,14,2,1,21,26,,35,69,.507,13,31,.419,25,32,.781,14,38,17,16,7,5,17,2025,binghamton
35173,2,2024-11-07,,SUNY-Oneonta,W,82,63,31,64,.484,7,23,.304,13,19,.684,10,39,17,11,3,13,22,,23,57,.404,2,10,.200,15,24,.625,8,29,5,4,1,16,14,2025,binghamton
35174,3,2024-11-10,@,Miami (FL),L,64,88,23,55,.418,8,24,.333,10,15,.667,4,27,20,3,4,12,17,,28,58,.483,11,31,.355,21,25,.840,6,33,17,10,1,7,14,2025,binghamton
35175,4,2024-11-12,@,Fordham,L,63,78,23,54,.426,6,16,.375,11,19,.579,8,40,16,2,3,17,25,,23,60,.383,11,32,.344,21,30,.700,8,34,15,9,7,7,22,2025,binghamton
35176,5,2024-11-16,,Misericordia,W,77,48,30,54,.556,8,21,.381,9,13,.692,9,44,15,10,3,17,19,,16,49,.327,2,16,.125,14,22,.636,3,16,6,10,3,13,14,2025,binghamton
35177,6,2024-11-19,,Longwood,L,60,66,23,48,.479,7,21,.333,5,13,.385,5,29,12,3,8,13,23,,20,62,.323,5,21,.238,21,25,.840,13,36,9,10,4,7,15,2025,binghamton
35178,7,2024-11-24,@,Central Connecticut,L,56,64,22,51,.431,8,18,.444,4,5,.800,4,25,11,2,2,8,12,,25,60,.417,7,20,.350,7,9,.778,11,34,10,5,3,5,9,2025,binghamton
35179,8,2024-11-29,N,Niagara,L,62,65,23,54,.426,12,30,.400,4,4,1.000,8,32,14,3,3,14,10,,26,54,.481,8,25,.320,5,6,.833,4,24,9,7,2,8,11,2025,binghamton
35180,9,2024-11-30,N,LIU,W (1 OT),75,70,23,46,.500,4,16,.250,25,38,.658,6,28,13,9,3,14,21,,25,62,.403,6,27,.222,14,23,.609,11,35,13,5,2,15,28,2025,binghamton
35181,10,2024-12-01,@,Lafayette,W (1 OT),82,81,27,57,.474,9,22,.409,19,25,.760,8,36,10,5,1,15,24,,23,60,.383,8,27,.296,27,29,.931,10,33,14,5,4,10,21,2025,binghamton
35182,11,2024-12-07,@,Le Moyne,W,72,62,24,53,.453,11,22,.500,13,17,.765,10,35,14,3,2,13,13,,24,60,.400,3,19,.158,11,15,.733,9,30,11,8,5,6,15,2025,binghamton
35183,12,2024-12-15,,Lancaster Bible,W,85,60,31,49,.633,11,22,.500,12,23,.522,6,36,17,6,5,16,17,,22,64,.344,6,26,.231,10,16,.625,10,24,6,8,1,10,15,2025,binghamton
35184,13,2024-12-18,,Mercyhurst,W,62,60,22,48,.458,5,16,.313,13,20,.650,2,27,15,8,3,10,15,,21,52,.404,3,16,.188,15,18,.833,6,30,6,7,5,11,15,2025,binghamton
35185,14,2024-12-22,@,Army,W,78,68,30,61,.492,9,15,.600,9,11,.818,5,36,20,4,7,11,16,,24,62,.387,8,25,.320,12,22,.545,9,31,13,6,4,8,15,2025,binghamton
35186,15,2024-12-29,@,Marist,L,51,69,18,59,.305,5,20,.250,10,21,.476,8,27,9,7,1,8,7,,28,56,.500,7,16,.438,6,9,.667,6,39,16,7,4,12,13,2025,binghamton
35187,16,2025-01-04,,UMBC,W,87,82,32,58,.552,6,15,.400,17,21,.810,8,32,11,3,1,10,16,,32,58,.552,5,15,.333,13,17,.765,4,22,11,6,2,6,16,2025,binghamton
35188,17,2025-01-09,@,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,binghamton
35189,18,2025-01-11,@,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,binghamton
35190,19,2025-01-16,@,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,binghamton
35191,20,2025-01-18,,Albany (NY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,binghamton
35192,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,binghamton
35193,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,binghamton
