,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
43471,1,2024-11-04,,Cal State Northridge,W,70,56,20,55,.364,7,32,.219,23,34,.676,12,37,10,10,5,16,14,,20,54,.370,6,19,.316,10,16,.625,6,32,14,8,1,21,26,2025,st-bonaventure
43472,2,2024-11-09,@,Canisius,W,87,78,31,58,.534,5,19,.263,20,24,.833,14,35,11,8,4,8,9,,27,56,.482,14,32,.438,10,12,.833,6,20,13,6,0,9,18,2025,st-bonaventure
43473,3,2024-11-13,@,Florida Gulf Coast,W,74,65,27,59,.458,8,21,.381,12,19,.632,6,31,13,8,3,9,14,,25,63,.397,8,27,.296,7,11,.636,10,34,12,7,6,12,15,2025,st-bonaventure
43474,4,2024-11-16,,Le Moyne,W,71,52,25,52,.481,8,23,.348,13,23,.565,11,42,13,6,9,12,12,,20,59,.339,8,29,.276,4,7,.571,5,22,14,5,0,10,17,2025,st-bonaventure
43475,5,2024-11-20,,Mansfield,W,76,54,31,69,.449,7,25,.280,7,10,.700,14,43,21,12,3,9,11,,21,52,.404,8,23,.348,4,10,.400,4,27,16,4,2,16,9,2025,st-bonaventure
43476,6,2024-11-24,,Bryant,W,85,70,32,57,.561,8,14,.571,13,16,.813,6,28,8,7,3,12,14,,26,63,.413,7,19,.368,11,14,.786,13,32,7,5,4,12,14,2025,st-bonaventure
43477,7,2024-11-28,N,Utah State,L,67,72,26,61,.426,6,21,.286,9,15,.600,10,38,9,6,8,10,20,,22,64,.344,6,28,.214,22,28,.786,16,42,14,7,3,8,12,2025,st-bonaventure
43478,8,2024-11-29,N,Northern Iowa,W,68,56,25,50,.500,6,17,.353,12,13,.923,7,23,11,14,3,12,10,,22,46,.478,6,19,.316,6,10,.600,4,23,11,5,1,17,13,2025,st-bonaventure
43479,9,2024-12-04,@,Bucknell,W,64,47,25,56,.446,7,22,.318,7,11,.636,9,33,16,13,5,13,18,,18,47,.383,4,20,.200,7,19,.368,9,30,12,8,5,17,10,2025,st-bonaventure
43480,10,2024-12-07,,Buffalo,W,65,55,21,47,.447,4,15,.267,19,24,.792,6,25,11,10,2,11,11,,20,48,.417,8,25,.320,7,7,1.000,4,23,8,4,1,18,18,2025,st-bonaventure
43481,11,2024-12-14,N,Providence,W,74,70,25,60,.417,4,14,.286,20,28,.714,14,33,9,5,2,7,17,,20,56,.357,10,32,.313,20,24,.833,14,33,8,4,5,9,19,2025,st-bonaventure
