,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
37352,1,2024-11-04,,Northern Kentucky,W,74,62,28,63,.444,4,22,.182,14,18,.778,6,28,14,14,6,12,18,,19,49,.388,7,28,.250,17,23,.739,4,32,14,7,1,22,17,2025,florida-state
37353,2,2024-11-09,N,Rice,W,73,65,23,54,.426,5,19,.263,22,34,.647,9,32,10,9,7,13,25,,19,53,.358,8,25,.320,19,31,.613,11,34,10,6,2,17,27,2025,florida-state
37354,3,2024-11-12,,Tarleton State,W,72,52,22,49,.449,4,21,.190,24,38,.632,6,30,11,13,6,17,25,,14,45,.311,4,15,.267,20,28,.714,6,22,10,9,7,21,23,2025,florida-state
37355,4,2024-11-15,,Florida,L,74,87,27,70,.386,7,20,.350,13,21,.619,14,28,12,10,5,8,16,,32,61,.525,10,28,.357,13,17,.765,13,47,12,2,4,19,21,2025,florida-state
37356,5,2024-11-19,,Hofstra,W,79,61,26,57,.456,9,26,.346,18,23,.783,8,28,15,14,2,12,14,,24,50,.480,8,24,.333,5,7,.714,4,25,14,2,0,20,19,2025,florida-state
37357,6,2024-11-22,N,Temple,W,78,69,28,61,.459,7,19,.368,15,24,.625,11,35,12,9,6,15,24,,22,56,.393,5,21,.238,20,32,.625,8,30,7,9,2,14,23,2025,florida-state
37358,7,2024-11-24,N,UMass,W,92,59,33,58,.569,9,18,.500,17,28,.607,8,28,25,7,4,10,24,,18,58,.310,3,24,.125,20,29,.690,10,31,8,6,1,16,20,2025,florida-state
37359,8,2024-11-26,,Western Carolina,W,91,57,31,54,.574,9,21,.429,20,26,.769,8,35,19,15,5,18,14,,21,64,.328,8,36,.222,7,9,.778,10,29,8,6,3,19,22,2025,florida-state
37360,9,2024-12-03,@,LSU,L,75,85,28,72,.389,6,19,.316,13,22,.591,17,39,10,5,6,14,23,,28,62,.452,9,27,.333,20,29,.690,15,39,10,9,8,10,19,2025,florida-state
37361,10,2024-12-07,@,NC State,L (1 OT),74,84,23,54,.426,3,16,.188,25,29,.862,9,28,7,4,4,13,21,,28,54,.519,8,23,.348,20,29,.690,9,30,10,6,4,10,17,2025,florida-state
