,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
274,1,2021-11-09,,Marist,W (1 OT),77,73,27,59,.458,5,19,.263,18,26,.692,7,36,17,5,4,14,12,,31,68,.456,4,19,.211,7,12,.583,10,36,5,6,3,15,20,2022,american
275,2,2021-11-12,@,William & Mary,W,74,62,28,60,.467,6,17,.353,12,20,.600,5,37,13,8,5,12,22,,20,52,.385,4,23,.174,18,30,.600,4,34,12,9,4,16,21,2022,american
276,3,2021-11-16,@,Georgetown,L,57,79,21,61,.344,4,19,.211,11,16,.688,6,29,8,8,2,14,22,,28,63,.444,7,24,.292,16,26,.615,13,47,16,11,5,13,17,2022,american
277,4,2021-11-19,@,Longwood,L,42,82,19,54,.352,3,23,.130,1,3,.333,6,19,12,4,5,16,10,,34,63,.540,12,22,.545,2,3,.667,7,31,17,8,6,8,8,2022,american
278,5,2021-11-20,N,Western Carolina,L,79,80,30,65,.462,10,22,.455,9,13,.692,8,30,11,6,8,9,20,,30,57,.526,13,28,.464,7,18,.389,9,34,16,5,0,12,14,2022,american
279,6,2021-11-23,@,UMBC,L,67,98,28,62,.452,6,22,.273,5,6,.833,7,21,13,11,1,11,12,,36,55,.655,16,23,.696,10,12,.833,5,32,20,5,4,13,9,2022,american
280,7,2021-11-28,@,Duquesne,L,79,88,33,60,.550,9,18,.500,4,7,.571,6,24,17,5,1,14,23,,29,50,.580,4,10,.400,26,33,.788,3,25,12,8,2,9,7,2022,american
281,8,2021-12-01,@,Stony Brook,L,57,80,24,67,.358,5,19,.263,4,6,.667,11,36,12,4,5,10,14,,28,61,.459,10,27,.370,14,19,.737,6,36,13,9,4,7,6,2022,american
282,9,2021-12-04,@,Howard,L,56,90,23,57,.404,3,16,.188,7,11,.636,9,23,12,10,0,19,14,,38,69,.551,6,16,.375,8,10,.800,11,35,20,9,1,15,15,2022,american
283,10,2021-12-08,,Saint Francis (PA),W,83,73,32,59,.542,10,15,.667,9,14,.643,11,29,19,7,4,11,14,,30,53,.566,3,9,.333,10,14,.714,5,24,14,6,3,12,16,2022,american
284,11,2021-12-11,@,Mount St. Mary's,W (1 OT),72,66,27,58,.466,5,12,.417,13,14,.929,5,34,15,8,1,11,18,,25,63,.397,3,14,.214,13,17,.765,9,31,11,6,5,12,16,2022,american
285,12,2021-12-21,@,George Mason,L,44,67,16,42,.381,3,16,.188,9,12,.750,5,24,4,2,3,15,12,,25,55,.455,10,28,.357,7,9,.778,6,25,17,7,5,7,14,2022,american
286,13,2022-01-01,,Lehigh,L,61,63,26,52,.500,3,8,.375,6,15,.400,5,28,11,5,3,9,9,,25,55,.455,5,21,.238,8,10,.800,5,28,14,5,3,12,13,2022,american
287,14,2022-01-10,,Boston University,L,53,79,21,54,.389,3,10,.300,8,11,.727,3,23,13,3,4,11,16,,29,63,.460,6,17,.353,15,22,.682,14,44,15,4,5,5,11,2022,american
288,15,2022-01-16,,Bucknell,W,63,55,22,48,.458,3,14,.214,16,20,.800,11,34,13,7,3,11,10,,20,47,.426,8,20,.400,7,10,.700,1,16,12,4,1,11,18,2022,american
289,16,2022-01-19,@,Army,L,66,76,27,54,.500,8,20,.400,4,8,.500,4,24,15,9,1,15,21,,30,51,.588,3,9,.333,13,24,.542,6,29,12,6,2,13,13,2022,american
290,17,2022-01-22,@,Loyola (MD),L,73,78,29,46,.630,9,17,.529,6,11,.545,5,16,12,2,0,10,13,,31,49,.633,9,19,.474,7,9,.778,4,16,23,7,2,8,12,2022,american
291,18,2022-01-24,,Lafayette,L,56,69,21,47,.447,5,14,.357,9,16,.563,10,36,9,4,2,17,13,,26,59,.441,7,25,.280,10,15,.667,9,26,16,10,2,4,16,2022,american
