,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
20673,1,2022-11-07,@,Missouri,L,91,97,29,60,.483,15,30,.500,18,24,.750,8,31,15,7,5,21,24,,35,73,.479,7,28,.250,20,28,.714,14,38,20,12,4,11,20,2023,southern-indiana
20674,2,2022-11-13,,Southern Illinois,W,71,53,25,48,.521,6,16,.375,15,23,.652,6,34,13,12,3,18,12,,19,58,.328,5,29,.172,10,14,.714,8,25,8,10,3,14,19,2023,southern-indiana
20675,3,2022-11-16,@,Notre Dame,L,70,82,26,63,.413,7,21,.333,11,15,.733,8,34,14,7,0,7,21,,25,53,.472,9,26,.346,23,28,.821,2,30,12,3,4,10,14,2023,southern-indiana
20676,4,2022-11-18,,Loras,W,87,55,33,53,.623,14,25,.560,7,9,.778,6,34,23,10,8,18,19,,16,52,.308,9,19,.474,14,20,.700,6,19,9,9,3,17,15,2023,southern-indiana
20677,5,2022-11-22,@,St. Bonaventure,L,66,80,24,63,.381,9,28,.321,9,17,.529,8,27,11,9,2,13,20,,27,51,.529,7,16,.438,19,24,.792,4,30,10,5,7,16,16,2023,southern-indiana
20678,6,2022-11-26,@,Bowling Green State,W,69,57,26,63,.413,9,27,.333,8,10,.800,8,37,12,11,5,13,15,,21,60,.350,7,24,.292,8,13,.615,9,33,18,6,4,16,11,2023,southern-indiana
20679,7,2022-11-30,@,Western Illinois,L,78,86,32,68,.471,7,21,.333,7,13,.538,6,25,11,9,2,12,25,,28,54,.519,5,19,.263,25,33,.758,8,31,17,5,5,14,17,2023,southern-indiana
20680,8,2022-12-04,@,Chicago State,L,61,78,22,53,.415,5,18,.278,12,19,.632,8,26,11,7,0,14,19,,22,44,.500,13,29,.448,21,26,.808,5,27,13,6,4,13,18,2023,southern-indiana
20681,9,2022-12-07,,Anderson (IN),W,78,47,28,56,.500,12,26,.462,10,16,.625,13,40,22,13,1,18,12,,18,53,.340,9,31,.290,2,4,.500,7,23,8,10,0,19,13,2023,southern-indiana
20682,10,2022-12-11,,Indiana State,W (1 OT),88,85,28,70,.400,14,31,.452,18,31,.581,12,39,10,9,3,12,18,,33,65,.508,8,29,.276,11,19,.579,6,36,13,4,1,17,26,2023,southern-indiana
20683,11,2022-12-15,,Saint Mary-of-the-Woods College,W,84,42,29,60,.483,11,24,.458,15,24,.625,12,37,16,17,1,12,15,,15,55,.273,3,22,.136,9,13,.692,13,31,5,4,2,22,19,2023,southern-indiana
20684,12,2022-12-19,N,IU Indianapolis,W,87,74,29,63,.460,17,28,.607,12,15,.800,15,38,16,6,2,14,18,,25,57,.439,5,17,.294,19,21,.905,5,24,5,9,4,12,13,2023,southern-indiana
20685,13,2022-12-20,@,Purdue Fort Wayne,L,59,83,22,62,.355,9,28,.321,6,9,.667,9,32,11,5,0,14,18,,28,57,.491,14,34,.412,13,19,.684,7,33,14,6,6,7,13,2023,southern-indiana
20686,14,2022-12-29,,Southeast Missouri State,W,86,81,25,62,.403,7,26,.269,29,42,.690,15,43,17,9,1,13,21,,28,62,.452,9,28,.321,16,30,.533,9,34,11,6,7,15,30,2023,southern-indiana
20687,15,2022-12-31,@,Eastern Illinois,L,80,91,26,59,.441,9,27,.333,19,23,.826,8,28,15,7,3,15,22,,33,55,.600,9,18,.500,16,23,.696,6,27,18,9,4,14,21,2023,southern-indiana
20688,16,2023-01-05,@,Morehead State,L,80,84,27,60,.450,8,22,.364,18,24,.750,12,36,10,4,1,14,23,,26,49,.531,8,14,.571,24,31,.774,3,26,18,7,5,12,20,2023,southern-indiana
20689,17,2023-01-07,,SIU-Edwardsville,L,62,69,22,59,.373,8,28,.286,10,14,.714,12,38,10,5,2,14,18,,20,51,.392,4,21,.190,25,30,.833,5,30,8,9,5,11,15,2023,southern-indiana
20690,18,2023-01-12,,Little Rock,W,74,67,25,60,.417,11,30,.367,13,27,.481,13,42,13,4,1,11,14,,24,61,.393,7,17,.412,12,15,.800,8,33,13,6,1,7,27,2023,southern-indiana
20691,19,2023-01-14,,UT-Martin,W,80,66,28,60,.467,9,27,.333,15,18,.833,12,40,15,8,5,18,20,,21,60,.350,3,25,.120,21,26,.808,7,27,8,11,2,13,18,2023,southern-indiana
20692,20,2023-01-19,@,Lindenwood,W,81,65,30,56,.536,15,29,.517,6,9,.667,9,34,12,2,2,12,15,,21,56,.375,11,27,.407,12,17,.706,9,24,12,5,7,9,12,2023,southern-indiana
20693,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2023,southern-indiana
20694,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2023,southern-indiana
20695,21,2023-01-21,@,SIU-Edwardsville,W,82,72,24,55,.436,8,20,.400,26,43,.605,12,46,10,8,1,14,16,,25,72,.347,9,28,.321,13,17,.765,12,41,17,7,2,10,24,2023,southern-indiana
20696,22,2023-01-26,,Eastern Illinois,W,78,74,27,69,.391,12,24,.500,12,26,.462,17,42,11,3,2,5,14,,30,63,.476,7,16,.438,7,15,.467,8,35,10,3,6,7,24,2023,southern-indiana
20697,23,2023-01-28,@,UT-Martin,L (1 OT),83,86,27,74,.365,13,43,.302,16,20,.800,14,45,16,6,2,12,20,,30,65,.462,8,27,.296,18,31,.581,7,37,15,8,5,9,19,2023,southern-indiana
20698,24,2023-02-02,,Tennessee State,L,76,80,24,61,.393,12,29,.414,16,18,.889,7,33,7,8,5,11,19,,26,54,.481,14,22,.636,14,24,.583,5,31,11,3,3,9,17,2023,southern-indiana
20699,25,2023-02-04,,Morehead State,L (1 OT),66,71,28,64,.438,8,26,.308,2,5,.400,10,33,9,5,3,9,16,,24,55,.436,6,16,.375,17,20,.850,6,31,9,5,4,9,12,2023,southern-indiana
20700,26,2023-02-09,@,Tennessee Tech,L,69,84,27,66,.409,8,27,.296,7,11,.636,12,31,15,6,4,13,16,,30,59,.508,12,30,.400,12,16,.750,8,31,15,4,5,13,16,2023,southern-indiana
20701,27,2023-02-11,,Lindenwood,W,74,64,23,55,.418,6,16,.375,22,27,.815,6,26,12,6,0,5,16,,21,52,.404,7,17,.412,15,21,.714,12,37,7,3,6,14,22,2023,southern-indiana
