,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
16062,1,2022-11-07,@,Dayton,L,46,73,18,55,.327,4,20,.200,6,14,.429,3,25,7,4,1,8,22,,24,51,.471,5,19,.263,20,30,.667,7,40,19,4,6,9,16,2023,lindenwood
16063,2,2022-11-10,,Hannibal-LaGrange,W,85,58,31,69,.449,12,26,.462,11,20,.550,15,37,15,12,1,5,13,,22,50,.440,10,21,.476,4,7,.571,6,31,11,3,6,15,16,2023,lindenwood
16064,3,2022-11-13,@,Missouri,L,53,82,15,56,.268,5,24,.208,18,23,.783,9,28,5,9,3,17,14,,34,63,.540,8,27,.296,6,8,.750,9,38,24,7,4,16,19,2023,lindenwood
16065,4,2022-11-18,N,Lamar,L,71,73,25,61,.410,7,29,.241,14,16,.875,12,35,12,5,6,14,14,,28,64,.438,5,20,.250,12,14,.857,11,32,21,10,6,12,12,2023,lindenwood
16066,5,2022-11-19,@,McNeese State,W,78,60,29,57,.509,10,20,.500,10,15,.667,5,29,17,9,2,8,14,,19,55,.345,8,28,.286,14,19,.737,10,35,5,7,1,18,17,2023,lindenwood
16067,6,2022-11-20,N,Western Carolina,L (1 OT),88,90,35,68,.515,5,9,.556,13,20,.650,7,42,18,4,3,11,18,,31,76,.408,10,32,.313,18,21,.857,11,41,15,6,2,7,14,2023,lindenwood
16068,7,2022-11-23,,Idaho State,W (1 OT),77,76,30,59,.508,6,14,.429,11,13,.846,7,42,10,5,5,19,22,,26,72,.361,12,38,.316,12,23,.522,11,29,17,13,2,8,10,2023,lindenwood
16069,8,2022-11-25,@,Illinois,L,59,92,24,58,.414,5,18,.278,6,6,1.000,6,20,9,7,1,18,10,,36,62,.581,11,30,.367,9,11,.818,9,34,17,16,2,21,12,2023,lindenwood
16070,9,2022-11-30,,East-West,W,103,56,42,73,.575,8,19,.421,11,13,.846,14,52,26,4,4,14,10,,23,68,.338,6,33,.182,4,5,.800,4,18,9,7,4,9,15,2023,lindenwood
16071,10,2022-12-03,@,Kansas City,L,47,61,16,58,.276,6,25,.240,9,12,.750,8,24,8,9,0,11,15,,19,48,.396,7,18,.389,16,24,.667,13,44,11,7,4,19,15,2023,lindenwood
16072,11,2022-12-17,,Knox,W,77,42,29,73,.397,5,28,.179,14,18,.778,16,46,14,16,1,5,15,,14,53,.264,3,24,.125,11,15,.733,8,33,4,1,1,21,13,2023,lindenwood
16073,12,2022-12-20,@,BYU,L,61,90,23,62,.371,12,28,.429,3,10,.300,6,21,10,9,1,11,10,,35,63,.556,12,28,.429,8,10,.800,9,43,24,6,6,15,11,2023,lindenwood
16074,13,2022-12-22,@,Utah Tech,L,64,95,21,59,.356,9,26,.346,13,19,.684,7,27,10,3,2,17,20,,33,63,.524,14,28,.500,15,20,.750,11,44,22,10,3,14,20,2023,lindenwood
16075,14,2022-12-29,@,Eastern Illinois,L,54,55,21,55,.382,4,20,.200,8,13,.615,9,38,10,10,5,19,15,,18,54,.333,7,25,.280,12,18,.667,6,33,11,10,2,15,13,2023,lindenwood
16076,15,2022-12-31,,Tennessee Tech,W,82,64,29,55,.527,11,23,.478,13,15,.867,6,41,17,3,3,13,18,,21,67,.313,6,34,.176,16,22,.727,11,31,8,9,2,6,17,2023,lindenwood
16077,16,2023-01-04,@,Little Rock,W,67,62,23,47,.489,8,21,.381,13,16,.813,5,34,10,3,3,17,15,,25,64,.391,5,20,.250,7,11,.636,12,32,12,6,0,8,16,2023,lindenwood
16078,17,2023-01-07,,Tennessee State,L,57,60,17,42,.405,3,13,.231,20,25,.800,3,34,6,5,7,15,20,,21,64,.328,6,21,.286,12,19,.632,15,38,6,9,1,11,21,2023,lindenwood
16079,18,2023-01-12,@,Southeast Missouri State,L,71,94,26,57,.456,8,18,.444,11,15,.733,1,13,13,7,0,13,15,,35,55,.636,12,23,.522,12,21,.571,5,30,23,9,2,13,20,2023,lindenwood
16080,19,2023-01-14,@,SIU-Edwardsville,L,58,68,21,59,.356,5,17,.294,11,15,.733,8,29,5,7,2,11,17,,23,50,.460,8,24,.333,14,21,.667,9,38,14,2,4,15,17,2023,lindenwood
16081,20,2023-01-19,,Southern Indiana,L,65,81,21,56,.375,11,27,.407,12,17,.706,9,24,12,5,7,9,12,,30,56,.536,15,29,.517,6,9,.667,9,34,12,2,2,12,15,2023,lindenwood
16082,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2023,lindenwood
16083,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2023,lindenwood
16084,21,2023-01-21,,Morehead State,L,63,72,23,50,.460,7,16,.438,10,10,1.000,4,18,7,4,4,9,10,,26,52,.500,9,20,.450,11,16,.688,9,28,15,8,4,8,8,2023,lindenwood
16085,22,2023-01-26,@,UT-Martin,L,59,66,25,65,.385,7,25,.280,2,4,.500,6,29,12,9,4,14,23,,20,48,.417,5,18,.278,21,34,.618,8,36,12,10,7,17,8,2023,lindenwood
16086,23,2023-01-28,@,Tennessee State,L,66,83,25,59,.424,9,20,.450,7,10,.700,10,30,13,5,1,11,13,,29,56,.518,13,25,.520,12,16,.750,7,32,18,6,2,11,11,2023,lindenwood
16087,24,2023-02-02,,Eastern Illinois,W,80,67,32,61,.525,12,22,.545,4,6,.667,11,31,19,4,4,8,15,,26,52,.500,10,19,.526,5,11,.455,7,25,16,4,3,11,9,2023,lindenwood
16088,25,2023-02-04,,UT-Martin,W,80,75,29,57,.509,10,21,.476,12,13,.923,5,27,17,3,6,10,14,,27,72,.375,11,31,.355,10,15,.667,14,36,11,7,3,7,15,2023,lindenwood
16089,26,2023-02-09,,SIU-Edwardsville,L,58,63,23,60,.383,5,22,.227,7,12,.583,6,31,12,6,7,13,22,,20,54,.370,3,20,.150,20,30,.667,11,40,9,6,6,13,15,2023,lindenwood
16090,27,2023-02-11,@,Southern Indiana,L,64,74,21,52,.404,7,17,.412,15,21,.714,12,37,7,3,6,14,22,,23,55,.418,6,16,.375,22,27,.815,6,26,12,6,0,5,16,2023,lindenwood
16091,28,2023-02-16,@,Tennessee Tech,L,68,77,28,60,.467,7,20,.350,5,9,.556,7,33,18,4,2,12,12,,27,60,.450,12,32,.375,11,13,.846,6,29,18,4,1,10,13,2023,lindenwood
16092,29,2023-02-18,@,Morehead State,L,58,71,19,49,.388,5,15,.333,15,20,.750,5,26,6,3,3,6,14,,26,52,.500,12,25,.480,7,11,.636,4,26,17,2,7,4,14,2023,lindenwood
16093,30,2023-02-23,,Southeast Missouri State,W (2 OT),105,102,32,65,.492,8,17,.471,33,44,.750,8,31,11,17,3,17,28,,37,75,.493,6,25,.240,22,36,.611,14,41,10,8,3,20,29,2023,lindenwood
16094,31,2023-02-25,,Little Rock,W (1 OT),97,96,29,63,.460,14,27,.519,25,30,.833,9,32,13,6,3,11,14,,36,66,.545,10,26,.385,14,17,.824,7,34,20,7,3,12,25,2023,lindenwood
